V,s,V_norm,ICa_true,ICa_nn
-69.70876254625355,0.011607316445304631,-0.6970876254625356,-0.051118845398432,-1.154273654507051
-69.70876254625355,0.015317628322315471,-0.6970876254625356,-0.08902263428522926,-1.2467443943045775
-69.70876254625355,0.01902794019932631,-0.6970876254625356,-0.13737286080108507,-1.34072176627888
-69.70876254625355,0.02273825207633715,-0.6970876254625356,-0.19616952494599948,-1.4364620697962822
-69.70876254625355,0.02644856395334799,-0.6970876254625356,-0.2654126267199725,-1.5342289183098303
-69.70876254625355,0.03015887583035883,-0.6970876254625356,-0.34510216612300415,-1.6342908509006464
-69.70876254625355,0.03386918770736967,-0.6970876254625356,-0.4352381431550944,-1.7369186107371983
-69.70876254625355,0.03757949958438051,-0.6970876254625356,-0.5358205578162432,-1.8423821809481695
-69.70876254625355,0.04128981146139135,-0.6970876254625356,-0.6468494101064506,-1.9509477231469325
-69.70876254625355,0.04500012333840219,-0.6970876254625356,-0.7683247000257165,-2.0628746287199498
-69.70876254625355,0.04871043521541303,-0.6970876254625356,-0.900246427574041,-2.1784129660234535
-69.70876254625355,0.05242074709242387,-0.6970876254625356,-1.042614592751424,-2.2978016841430553
-69.70876254625355,0.05613105896943471,-0.6970876254625356,-1.195429195557866,-2.421268010248647
-69.70876254625355,0.05984137084644555,-0.6970876254625356,-1.3586902359933661,-2.549028545238982
-69.70876254625355,0.06355168272345639,-0.6970876254625356,-1.532397714057925,-2.6812926119991154
-69.70876254625355,0.06726199460046722,-0.6970876254625356,-1.7165516297515422,-2.818268431682715
-69.70876254625355,0.07097230647747807,-0.6970876254625356,-1.9111519830742183,-2.960172685118477
-69.70876254625355,0.0746826183544889,-0.6970876254625356,-2.116198774025953,-3.1072439485107832
-69.70876254625355,0.07839293023149975,-0.6970876254625356,-2.3316920026067463,-3.2597603664381483
-69.70876254625355,0.08210324210851058,-0.6970876254625356,-2.557631668816598,-3.418061734322616
-69.70876254625355,0.08581355398552143,-0.6970876254625356,-2.7940177726555087,-3.5825759027816573
-69.70876254625355,0.08952386586253226,-0.6970876254625356,-3.0408503141234773,-3.7538490846256742
-69.70876254625355,0.09323417773954311,-0.6970876254625356,-3.2981292932205046,-3.9325792385173246
-69.70876254625355,0.09694448961655394,-0.6970876254625356,-3.5658547099465907,-4.119651216197341
-69.70876254625355,0.10065480149356479,-0.6970876254625356,-3.8440265643017355,-4.316171784343208
-69.70876254625355,0.10436511337057562,-0.6970876254625356,-4.132644856285939,-4.5235019573167055
-69.70876254625355,0.10807542524758647,-0.6970876254625356,-4.431709585899202,-4.743283296506764
-69.70876254625355,0.1117857371245973,-0.6970876254625356,-4.741220753141521,-4.977453953922269
-69.70876254625355,0.11549604900160815,-0.6970876254625356,-5.0611783580129,-5.228249304626315
-69.70876254625355,0.11920636087861898,-0.6970876254625356,-5.391582400513338,-5.498181128385082
-69.70876254625355,0.12291667275562983,-0.6970876254625356,-5.732432880642834,-5.789988662769377
-69.70876254625355,0.12662698463264066,-0.6970876254625356,-6.083729798401389,-6.106554777066162
-69.70876254625355,0.1303372965096515,-0.6970876254625356,-6.445473153789003,-6.450781458497272
-69.70876254625355,0.13404760838666235,-0.6970876254625356,-6.817662946805675,-6.825421302788961
-69.70876254625355,0.13775792026367317,-0.6970876254625356,-7.200299177451404,-7.2328662827641805
-69.70876254625355,0.14146823214068402,-0.6970876254625356,-7.593381845726195,-7.674902016647653
-69.70876254625355,0.14517854401769487,-0.6970876254625356,-7.996910951630042,-8.152444808568136
-69.70876254625355,0.1488888558947057,-0.6970876254625356,-8.410886495162949,-8.665288742761291
-69.70876254625355,0.15259916777171653,-0.6970876254625356,-8.835308476324911,-9.211898867856112
-69.70876254625355,0.15630947964872738,-0.6970876254625356,-9.270176895115936,-9.789290919534729
