model,observed,gCa,noise_level,t_train_end,seed,window,metric,value
NODE_time_parity,full,2.0,0.02,30.0,1111,forecast,p_rmse,41.528526963711435
NODE_time_parity,full,2.0,0.02,30.0,1111,forecast,s_rmse,5.4637050230162725
NODE_time_parity,full,2.0,0.02,30.0,1111,forecast,gate_rmse_mean,29.66310074001377
NODE_time_parity,full,2.0,0.02,30.0,1111,forecast,V_rmse_vs_noisy,7193.211956742382
NODE_time_parity,full,2.0,0.02,30.0,1111,forecast,spike_mean_abs_dev_ms,NaN
NODE_time_parity,full,2.0,0.02,30.0,1111,forecast,spike_count_diff,-6.0
NODE_time_parity,full,2.0,0.02,30.0,1111,forecast,rollout_horizon_ms,0.7827788649706449
NODE_time_parity,full,2.0,0.02,30.0,2222,train,V_rmse,9.256638566483861
NODE_time_parity,full,2.0,0.02,30.0,2222,train,m_rmse,0.09397078530963711
NODE_time_parity,full,2.0,0.02,30.0,2222,train,h_rmse,0.05073120945473761
NODE_time_parity,full,2.0,0.02,30.0,2222,train,n_rmse,0.048094007230120125
NODE_time_parity,full,2.0,0.02,30.0,2222,train,p_rmse,0.04696220970154994
NODE_time_parity,full,2.0,0.02,30.0,2222,train,s_rmse,0.036225492382977724
NODE_time_parity,full,2.0,0.02,30.0,2222,train,gate_rmse_mean,0.0551967408158045
NODE_time_parity,full,2.0,0.02,30.0,2222,train,V_rmse_vs_noisy,9.252159866205483
NODE_time_parity,full,2.0,0.02,30.0,2222,forecast,V_rmse,274.5176471916351
NODE_time_parity,full,2.0,0.02,30.0,2222,forecast,m_rmse,1.299146203558717
NODE_time_parity,full,2.0,0.02,30.0,2222,forecast,h_rmse,0.27044185589412933
NODE_time_parity,full,2.0,0.02,30.0,2222,forecast,n_rmse,2.098879448307643
NODE_time_parity,full,2.0,0.02,30.0,2222,forecast,p_rmse,3.0783473960132715
NODE_time_parity,full,2.0,0.02,30.0,2222,forecast,s_rmse,0.4013341449676131
NODE_time_parity,full,2.0,0.02,30.0,2222,forecast,gate_rmse_mean,1.4296298097482747
NODE_time_parity,full,2.0,0.02,30.0,2222,forecast,V_rmse_vs_noisy,274.5615179855252
NODE_time_parity,full,2.0,0.02,30.0,2222,forecast,spike_mean_abs_dev_ms,0.7175472928897572
NODE_time_parity,full,2.0,0.02,30.0,2222,forecast,spike_count_diff,1.0
NODE_time_parity,full,2.0,0.02,30.0,2222,forecast,rollout_horizon_ms,0.0
NODE_auto_parity,full,2.0,0.02,30.0,2222,train,V_rmse,2.4446989450298107
NODE_auto_parity,full,2.0,0.02,30.0,2222,train,m_rmse,0.02590343439153871
NODE_auto_parity,full,2.0,0.02,30.0,2222,train,h_rmse,0.02409650565232619
NODE_auto_parity,full,2.0,0.02,30.0,2222,train,n_rmse,0.02233631322818683
NODE_auto_parity,full,2.0,0.02,30.0,2222,train,p_rmse,0.01817660956354954
NODE_auto_parity,full,2.0,0.02,30.0,2222,train,s_rmse,0.014521972507950578
NODE_auto_parity,full,2.0,0.02,30.0,2222,train,gate_rmse_mean,0.02100696706871037
NODE_auto_parity,full,2.0,0.02,30.0,2222,train,V_rmse_vs_noisy,2.460111049188693
NODE_auto_parity,full,2.0,0.02,30.0,2222,forecast,V_rmse,8.664761756467694
NODE_auto_parity,full,2.0,0.02,30.0,2222,forecast,m_rmse,0.0739032964305355
NODE_auto_parity,full,2.0,0.02,30.0,2222,forecast,h_rmse,0.03757471172662956
NODE_auto_parity,full,2.0,0.02,30.0,2222,forecast,n_rmse,0.022341976522027112
NODE_auto_parity,full,2.0,0.02,30.0,2222,forecast,p_rmse,0.046973775057646106
NODE_auto_parity,full,2.0,0.02,30.0,2222,forecast,s_rmse,0.018183120631474488
NODE_auto_parity,full,2.0,0.02,30.0,2222,forecast,gate_rmse_mean,0.039795376073662556
NODE_auto_parity,full,2.0,0.02,30.0,2222,forecast,V_rmse_vs_noisy,8.651450703258197
NODE_auto_parity,full,2.0,0.02,30.0,2222,forecast,spike_mean_abs_dev_ms,0.2609262883235483
NODE_auto_parity,full,2.0,0.02,30.0,2222,forecast,spike_count_diff,0.0
NODE_auto_parity,full,2.0,0.02,30.0,2222,forecast,rollout_horizon_ms,44.42270058708415
NODE_time_parity,full,2.0,0.02,30.0,3333,train,V_rmse,11.990503790503032
NODE_time_parity,full,2.0,0.02,30.0,3333,train,m_rmse,0.09510163113182339
NODE_time_parity,full,2.0,0.02,30.0,3333,train,h_rmse,0.04993764838969499
NODE_time_parity,full,2.0,0.02,30.0,3333,train,n_rmse,0.045692380380537204
NODE_time_parity,full,2.0,0.02,30.0,3333,train,p_rmse,0.06633120246512131
NODE_time_parity,full,2.0,0.02,30.0,3333,train,s_rmse,0.05811882197463144
NODE_time_parity,full,2.0,0.02,30.0,3333,train,gate_rmse_mean,0.06303633686836166
NODE_time_parity,full,2.0,0.02,30.0,3333,train,V_rmse_vs_noisy,12.01353868634173
NODE_time_parity,full,2.0,0.02,30.0,3333,forecast,V_rmse,7971.518232824729
NODE_time_parity,full,2.0,0.02,30.0,3333,forecast,m_rmse,113.14763811310327
NODE_time_parity,full,2.0,0.02,30.0,3333,forecast,h_rmse,5.967466554498044
NODE_time_parity,full,2.0,0.02,30.0,3333,forecast,n_rmse,21.62835591899912
NODE_time_parity,full,2.0,0.02,30.0,3333,forecast,p_rmse,54.51209392971894
NODE_time_parity,full,2.0,0.02,30.0,3333,forecast,s_rmse,10.11666974325214
NODE_time_parity,full,2.0,0.02,30.0,3333,forecast,gate_rmse_mean,41.0744448519143
NODE_time_parity,full,2.0,0.02,30.0,3333,forecast,V_rmse_vs_noisy,7971.493344028302
NODE_time_parity,full,2.0,0.02,30.0,3333,forecast,spike_mean_abs_dev_ms,NaN
NODE_time_parity,full,2.0,0.02,30.0,3333,forecast,spike_count_diff,-6.0
NODE_time_parity,full,2.0,0.02,30.0,3333,forecast,rollout_horizon_ms,0.0
NODE_auto_parity,full,2.0,0.02,30.0,3333,train,V_rmse,3.70597945706429
NODE_auto_parity,full,2.0,0.02,30.0,3333,train,m_rmse,0.03298988388404048
NODE_auto_parity,full,2.0,0.02,30.0,3333,train,h_rmse,0.052180704983202014
NODE_auto_parity,full,2.0,0.02,30.0,3333,train,n_rmse,0.028193191829593244
NODE_auto_parity,full,2.0,0.02,30.0,3333,train,p_rmse,0.05382773185484561
NODE_auto_parity,full,2.0,0.02,30.0,3333,train,s_rmse,0.036678527554963244
NODE_auto_parity,full,2.0,0.02,30.0,3333,train,gate_rmse_mean,0.040774008021328925
NODE_auto_parity,full,2.0,0.02,30.0,3333,train,V_rmse_vs_noisy,3.719885089104067
NODE_auto_parity,full,2.0,0.02,30.0,3333,forecast,V_rmse,11.136214501511091
NODE_auto_parity,full,2.0,0.02,30.0,3333,forecast,m_rmse,0.11362049529185528
NODE_auto_parity,full,2.0,0.02,30.0,3333,forecast,h_rmse,0.05293099012910854
NODE_auto_parity,full,2.0,0.02,30.0,3333,forecast,n_rmse,0.03266548010516801
NODE_auto_parity,full,2.0,0.02,30.0,3333,forecast,p_rmse,0.09408720259119337
NODE_auto_parity,full,2.0,0.02,30.0,3333,forecast,s_rmse,0.03202900150930614
NODE_auto_parity,full,2.0,0.02,30.0,3333,forecast,gate_rmse_mean,0.06506663392532627
NODE_auto_parity,full,2.0,0.02,30.0,3333,forecast,V_rmse_vs_noisy,11.177831873552272
NODE_auto_parity,full,2.0,0.02,30.0,3333,forecast,spike_mean_abs_dev_ms,0.4566210045662113
NODE_auto_parity,full,2.0,0.02,30.0,3333,forecast,spike_count_diff,0.0
NODE_auto_parity,full,2.0,0.02,30.0,3333,forecast,rollout_horizon_ms,32.289628180039145
NODE_time_parity,full,2.0,0.02,30.0,4444,train,V_rmse,7.811918613457663
NODE_time_parity,full,2.0,0.02,30.0,4444,train,m_rmse,0.06577793094135034
NODE_time_parity,full,2.0,0.02,30.0,4444,train,h_rmse,0.02947152627154236
NODE_time_parity,full,2.0,0.02,30.0,4444,train,n_rmse,0.028825061996017462
NODE_time_parity,full,2.0,0.02,30.0,4444,train,p_rmse,0.06798156882018988
NODE_time_parity,full,2.0,0.02,30.0,4444,train,s_rmse,0.023482073154902243
NODE_time_parity,full,2.0,0.02,30.0,4444,train,gate_rmse_mean,0.04310763223680046
NODE_time_parity,full,2.0,0.02,30.0,4444,train,V_rmse_vs_noisy,7.823395435645257
NODE_time_parity,full,2.0,0.02,30.0,4444,forecast,V_rmse,8391.820046343142
NODE_time_parity,full,2.0,0.02,30.0,4444,forecast,m_rmse,62.34570149909053
NODE_time_parity,full,2.0,0.02,30.0,4444,forecast,h_rmse,22.39954716768572
NODE_time_parity,full,2.0,0.02,30.0,4444,forecast,n_rmse,24.270236784748615
NODE_time_parity,full,2.0,0.02,30.0,4444,forecast,p_rmse,37.08926482752469
NODE_time_parity,full,2.0,0.02,30.0,4444,forecast,s_rmse,5.759835507323461
NODE_time_parity,full,2.0,0.02,30.0,4444,forecast,gate_rmse_mean,30.3729171572746
NODE_time_parity,full,2.0,0.02,30.0,4444,forecast,V_rmse_vs_noisy,8391.788796800376
NODE_time_parity,full,2.0,0.02,30.0,4444,forecast,spike_mean_abs_dev_ms,NaN
NODE_time_parity,full,2.0,0.02,30.0,4444,forecast,spike_count_diff,-6.0
NODE_time_parity,full,2.0,0.02,30.0,4444,forecast,rollout_horizon_ms,0.9784735812133079
NODE_time_parity,full,2.0,0.02,30.0,5555,train,V_rmse,10.041508261752039
NODE_time_parity,full,2.0,0.02,30.0,5555,train,m_rmse,0.06619880466968511
NODE_time_parity,full,2.0,0.02,30.0,5555,train,h_rmse,0.04028943909454521
NODE_time_parity,full,2.0,0.02,30.0,5555,train,n_rmse,0.0688893151686897
NODE_time_parity,full,2.0,0.02,30.0,5555,train,p_rmse,0.05401403514959591
NODE_time_parity,full,2.0,0.02,30.0,5555,train,s_rmse,0.033828080650828304
NODE_time_parity,full,2.0,0.02,30.0,5555,train,gate_rmse_mean,0.052643934946668844
NODE_time_parity,full,2.0,0.02,30.0,5555,train,V_rmse_vs_noisy,10.02531749866066
NODE_time_parity,full,2.0,0.02,30.0,5555,forecast,V_rmse,11761.564423376221
NODE_time_parity,full,2.0,0.02,30.0,5555,forecast,m_rmse,164.98630505088153
NODE_time_parity,full,2.0,0.02,30.0,5555,forecast,h_rmse,15.583609495010595
NODE_time_parity,full,2.0,0.02,30.0,5555,forecast,n_rmse,8.598396455953283
NODE_time_parity,full,2.0,0.02,30.0,5555,forecast,p_rmse,97.35076507206645
NODE_time_parity,full,2.0,0.02,30.0,5555,forecast,s_rmse,69.1901162765058
NODE_time_parity,full,2.0,0.02,30.0,5555,forecast,gate_rmse_mean,71.14183847008353
NODE_time_parity,full,2.0,0.02,30.0,5555,forecast,V_rmse_vs_noisy,11761.534058038333
NODE_time_parity,full,2.0,0.02,30.0,5555,forecast,spike_mean_abs_dev_ms,NaN
NODE_time_parity,full,2.0,0.02,30.0,5555,forecast,spike_count_diff,-6.0
NODE_time_parity,full,2.0,0.02,30.0,5555,forecast,rollout_horizon_ms,0.39138943248532243
NODE_auto_parity,full,2.0,0.02,30.0,4444,train,V_rmse,7.742706355828024
NODE_auto_parity,full,2.0,0.02,30.0,4444,train,m_rmse,0.0561607491072828
NODE_auto_parity,full,2.0,0.02,30.0,4444,train,h_rmse,0.05898242298198899
NODE_auto_parity,full,2.0,0.02,30.0,4444,train,n_rmse,0.044671521763095974
NODE_auto_parity,full,2.0,0.02,30.0,4444,train,p_rmse,0.03970344878557694
NODE_auto_parity,full,2.0,0.02,30.0,4444,train,s_rmse,0.03516489820824167
NODE_auto_parity,full,2.0,0.02,30.0,4444,train,gate_rmse_mean,0.046936608169237275
NODE_auto_parity,full,2.0,0.02,30.0,4444,train,V_rmse_vs_noisy,7.720132336161538
NODE_auto_parity,full,2.0,0.02,30.0,4444,forecast,V_rmse,294.83029756799306
NODE_auto_parity,full,2.0,0.02,30.0,4444,forecast,m_rmse,5.626365695399463
NODE_auto_parity,full,2.0,0.02,30.0,4444,forecast,h_rmse,1.6529043019195777
NODE_auto_parity,full,2.0,0.02,30.0,4444,forecast,n_rmse,3.5796438755845505
NODE_auto_parity,full,2.0,0.02,30.0,4444,forecast,p_rmse,5.2167702319976845
NODE_auto_parity,full,2.0,0.02,30.0,4444,forecast,s_rmse,1.173792722093819
NODE_auto_parity,full,2.0,0.02,30.0,4444,forecast,gate_rmse_mean,3.449895365399019
NODE_auto_parity,full,2.0,0.02,30.0,4444,forecast,V_rmse_vs_noisy,294.8065500503125
NODE_auto_parity,full,2.0,0.02,30.0,4444,forecast,spike_mean_abs_dev_ms,1.1741682974559708
NODE_auto_parity,full,2.0,0.02,30.0,4444,forecast,spike_count_diff,-5.0
NODE_auto_parity,full,2.0,0.02,30.0,4444,forecast,rollout_horizon_ms,5.479452054794518
NODE_auto_parity,full,2.0,0.02,30.0,5555,train,V_rmse,9.889602338432306
