t,V,s,V_norm,ICa_true,ICa_nn
0.0,-65.0,0.011607316445304631,-0.65,-0.04985002417273256,0.020730697008644938
0.19569471624266144,-62.33272013704973,0.011681073526386492,-0.6233272013704974,-0.049757679904945944,-0.020290283994973457
0.3913894324853229,-59.81441873428577,0.011920490082055398,-0.5981441873428577,-0.0511025686822042,-0.06150362665482234
0.5870841487279843,-57.18845978673609,0.012370651271079855,-0.5718845978673609,-0.054231367694155416,-0.1074063586430718
0.7827788649706457,-54.05847800009496,0.013130472974945016,-0.5405847800009496,-0.06001860785445147,-0.16521653240934242
0.9784735812133072,-49.582876774023305,0.014467143815755153,-0.49582876774023305,-0.07098679874053496,-0.25128352496101947
1.1741682974559686,-41.28973780633215,0.017417024865595866,-0.4128973780633215,-0.09785537268800348,-0.4187109682103296
1.36986301369863,-18.929572945005667,0.029301677075465302,-0.18929572945005668,-0.23856660599494148,-0.9402782943916801
1.5655577299412915,33.20781785219251,0.06360915467734456,0.3320781785219251,-0.7023439593943317,-3.730325828605288
1.761252446183953,39.93350871980015,0.0995203862366641,0.39933508719800154,-1.586006264411808,-4.337761441706633
1.9569471624266144,33.56155157988103,0.13404353924484405,0.3356155157988103,-3.106195104496701,-3.7684843352647475
2.152641878669276,24.80404976104681,0.16718580716544704,0.2480404976104681,-5.3216619294794665,-3.3484096493138464
2.3483365949119372,15.111040240779872,0.19888115340559123,0.15111040240779872,-8.297495660116569,-5.057314793230283
2.544031311154599,5.383572838724653,0.22884167905276,0.05383572838724653,-12.004583957283337,-11.618890339709665
2.73972602739726,-3.9116542450039695,0.25626546808837986,-0.0391165424500397,-16.275049870268937,-19.193245366801293
2.935420743639922,-12.605079706605201,0.2794759533699714,-0.12605079706605202,-20.714719136739056,-23.48678744623426
3.131115459882583,-20.70441813839635,0.2960763189308089,-0.2070441813839635,-24.668632516646376,-25.690117656139872
3.3268101761252447,-28.350430011409482,0.30434403564863066,-0.28350430011409483,-27.482003806618103,-27.23424695491067
3.522504892367906,-35.86079844770383,0.30472195472916097,-0.3586079844770383,-28.945055293474596,-28.642234286913922
3.7181996086105675,-43.793648619787255,0.2993576526781718,-0.43793648619787257,-29.356737023555176,-29.472096101025727
3.9138943248532287,-52.685315164021844,0.29066854932529246,-0.5268531516402184,-29.179744811915217,-29.78442463004824
4.109589041095891,-61.52748551394168,0.28058703288374026,-0.6152748551394168,-28.582984955785978,-29.55234900432866
4.305283757338552,-67.04741529964386,0.2702860508207976,-0.6704741529964386,-27.329329233033047,-27.66423470025303
4.500978473581213,-68.95833988068001,0.26022523458694435,-0.6895833988068002,-25.591449075593115,-24.860639779766448
4.6966731898238745,-69.47031140357569,0.2505155362747623,-0.6947031140357569,-23.78156845791446,-22.691074481702746
4.892367906066537,-69.63116734862287,0.2411695626473381,-0.6963116734862287,-22.058943371602794,-21.207834238126736
5.088062622309198,-69.69303306540081,0.23217927366500263,-0.6969303306540081,-20.45164628029502,-20.02568992773237
5.283757338551859,-69.70876254625355,0.22353297730511174,-0.6970876254625356,-18.958352419287657,-18.9001423101091
5.47945205479452,-69.69097029741609,0.21521859979052582,-0.6969097029741609,-17.572609442571235,-17.731362269645118
5.675146771037182,-69.64388325328777,0.20722431406458106,-0.6964388325328776,-16.287343537934877,-16.509604179779686
5.870841487279844,-69.56971595454918,0.1995386680413726,-0.6956971595454918,-15.095694312852356,-15.273238254343463
6.066536203522505,-69.4700812713587,0.19215061029015534,-0.694700812713587,-13.99117450617608,-14.074489325077625
6.262230919765166,-69.34635425398437,0.18504949144135868,-0.6934635425398438,-12.96769343400735,-12.95532200442734
