V,s,V_norm,ICa_true,ICa_nn
-69.70876254625355,0.011607316445304631,-0.6970876254625356,-0.051118845398432,2.773274619898381
-69.70876254625355,0.015317628322315471,-0.6970876254625356,-0.08902263428522926,2.396820003145464
-69.70876254625355,0.01902794019932631,-0.6970876254625356,-0.13737286080108507,2.059783576043323
-69.70876254625355,0.02273825207633715,-0.6970876254625356,-0.19616952494599948,1.7559303572386935
-69.70876254625355,0.02644856395334799,-0.6970876254625356,-0.2654126267199725,1.4796562447662143
-69.70876254625355,0.03015887583035883,-0.6970876254625356,-0.34510216612300415,1.226087244400166
-69.70876254625355,0.03386918770736967,-0.6970876254625356,-0.4352381431550944,0.9910492438021694
-69.70876254625355,0.03757949958438051,-0.6970876254625356,-0.5358205578162432,0.7709669991095214
-69.70876254625355,0.04128981146139135,-0.6970876254625356,-0.6468494101064506,0.5627305012254031
-69.70876254625355,0.04500012333840219,-0.6970876254625356,-0.7683247000257165,0.3635495705575944
-69.70876254625355,0.04871043521541303,-0.6970876254625356,-0.900246427574041,0.17080453873974788
-69.70876254625355,0.05242074709242387,-0.6970876254625356,-1.042614592751424,-0.01810842355488207
-69.70876254625355,0.05613105896943471,-0.6970876254625356,-1.195429195557866,-0.205945414230277
-69.70876254625355,0.05984137084644555,-0.6970876254625356,-1.3586902359933661,-0.39580894690239354
-69.70876254625355,0.06355168272345639,-0.6970876254625356,-1.532397714057925,-0.5913823239611795
-69.70876254625355,0.06726199460046722,-0.6970876254625356,-1.7165516297515422,-0.7972134857963771
-69.70876254625355,0.07097230647747807,-0.6970876254625356,-1.9111519830742183,-1.0190374622057963
-69.70876254625355,0.0746826183544889,-0.6970876254625356,-2.116198774025953,-1.2640747167227326
-69.70876254625355,0.07839293023149975,-0.6970876254625356,-2.3316920026067463,-1.541135801963466
-69.70876254625355,0.08210324210851058,-0.6970876254625356,-2.557631668816598,-1.860189532023791
-69.70876254625355,0.08581355398552143,-0.6970876254625356,-2.7940177726555087,-2.2308765209935886
-69.70876254625355,0.08952386586253226,-0.6970876254625356,-3.0408503141234773,-2.6595251955947132
-69.70876254625355,0.09323417773954311,-0.6970876254625356,-3.2981292932205046,-3.1450029999707243
-69.70876254625355,0.09694448961655394,-0.6970876254625356,-3.5658547099465907,-3.675336609213482
-69.70876254625355,0.10065480149356479,-0.6970876254625356,-3.8440265643017355,-4.228189022950114
-69.70876254625355,0.10436511337057562,-0.6970876254625356,-4.132644856285939,-4.776629097692251
-69.70876254625355,0.10807542524758647,-0.6970876254625356,-4.431709585899202,-5.297327104538331
-69.70876254625355,0.1117857371245973,-0.6970876254625356,-4.741220753141521,-5.775943715965386
-69.70876254625355,0.11549604900160815,-0.6970876254625356,-5.0611783580129,-6.207110309551471
-69.70876254625355,0.11920636087861898,-0.6970876254625356,-5.391582400513338,-6.590622632878585
-69.70876254625355,0.12291667275562983,-0.6970876254625356,-5.732432880642834,-6.926860808461919
-69.70876254625355,0.12662698463264066,-0.6970876254625356,-6.083729798401389,-7.21313228478202
-69.70876254625355,0.1303372965096515,-0.6970876254625356,-6.445473153789003,-7.441005876125008
-69.70876254625355,0.13404760838666235,-0.6970876254625356,-6.817662946805675,-7.593972097110191
-69.70876254625355,0.13775792026367317,-0.6970876254625356,-7.200299177451404,-7.644850524833325
-69.70876254625355,0.14146823214068402,-0.6970876254625356,-7.593381845726195,-7.55305631901809
-69.70876254625355,0.14517854401769487,-0.6970876254625356,-7.996910951630042,-7.263438223470579
-69.70876254625355,0.1488888558947057,-0.6970876254625356,-8.410886495162949,-6.714820097238235
-69.70876254625355,0.15259916777171653,-0.6970876254625356,-8.835308476324911,-5.962806639971303
-69.70876254625355,0.15630947964872738,-0.6970876254625356,-9.270176895115936,-7.210499085338858
-69.70876254625355,0.16001979152573823,-0.6970876254625356,-9.71549175153602,-15.807102133931357
-69.70876254625355,0.16373010340274907,-0.6970876254625356,-10.17125304558516,-16.710550374786436
-69.70876254625355,0.1674404152797599,-0.6970876254625356,-10.637460777263357,-15.166970952321632
-69.70876254625355,0.17115072715677074,-0.6970876254625356,-11.114114946570615,-13.667238077857489
-69.70876254625355,0.17486103903378158,-0.6970876254625356,-11.601215553506934,-12.437784295964876
-69.70876254625355,0.17857135091079243,-0.6970876254625356,-12.098762598072309,-11.5194336022107
-69.70876254625355,0.18228166278780325,-0.6970876254625356,-12.606756080266742,-10.928348010304727
-69.70876254625355,0.1859919746648141,-0.6970876254625356,-13.125196000090233,-10.707622511933922
-69.70876254625355,0.18970228654182494,-0.6970876254625356,-13.654082357542785,-10.937052476269878
-69.70876254625355,0.1934125984188358,-0.6970876254625356,-14.193415152624397,-11.65042311867041
-69.70876254625355,0.1971229102958466,-0.6970876254625356,-14.74319438533506,-12.67995383982801
-69.70876254625355,0.20083322217285746,-0.6970876254625356,-15.303420055674787,-13.671579771335631
-69.70876254625355,0.2045435340498683,-0.6970876254625356,-15.874092163643573,-14.361925589846939
-69.70876254625355,0.20825384592687915,-0.6970876254625356,-16.45521070924142,-14.727535838050702
-69.70876254625355,0.21196415780388997,-0.6970876254625356,-17.046775692468316,-14.88765009813585
-69.70876254625355,0.21567446968090082,-0.6970876254625356,-17.64878711332428,-15.04093527345079
-69.70876254625355,0.21938478155791166,-0.6970876254625356,-18.2612449718093,-15.64171319453612
-69.70876254625355,0.2230950934349225,-0.6970876254625356,-18.884149267923377,-17.736001757571835
-69.70876254625355,0.22680540531193333,-0.6970876254625356,-19.517500001666512,-21.512616586777177
-69.70876254625355,0.23051571718894417,-0.6970876254625356,-20.161297173038708,-24.260918960017598
-69.70876254625355,0.23422602906595502,-0.6970876254625356,-20.815540782039964,-25.22123470294829
-69.70876254625355,0.23793634094296587,-0.6970876254625356,-21.480230828670276,-25.43078043548998
-69.70876254625355,0.2416466528199767,-0.6970876254625356,-22.155367312929645,-25.435775634310833
-69.70876254625355,0.24535696469698753,-0.6970876254625356,-22.840950234818074,-25.396422983845458
-69.70876254625355,0.24906727657399838,-0.6970876254625356,-23.536979594335566,-25.35383458990385
-69.70876254625355,0.2527775884510092,-0.6970876254625356,-24.243455391482115,-25.318192431779135
-69.70876254625355,0.25648790032802005,-0.6970876254625356,-24.960377626257714,-25.291868449400482
-69.70876254625355,0.2601982122050309,-0.6970876254625356,-25.687746298662386,-25.27527605378926
-69.70876254625355,0.26390852408204174,-0.6970876254625356,-26.425561408696105,-25.26835862226606
-69.70876254625355,0.26761883595905256,-0.6970876254625356,-27.173822956358876,-25.270964075200553
-69.70876254625355,0.27132914783606343,-0.6970876254625356,-27.932530941650725,-25.282921726408613
-69.70876254625355,0.27503945971307425,-0.6970876254625356,-28.701685364571624,-25.304027042192388
-69.70876254625355,0.27874977159008507,-0.6970876254625356,-29.481286225121572,-25.33398344559236
-69.70876254625355,0.28246008346709595,-0.6970876254625356,-30.271333523300598,-25.37230838744311
-69.70876254625355,0.28617039534410676,-0.6970876254625356,-31.071827259108666,-25.418198745208027
-69.70876254625355,0.28988070722111764,-0.6970876254625356,-31.882767432545805,-25.4703472802463
-69.70876254625355,0.29359101909812846,-0.6970876254625356,-32.70415404361199,-25.52670332261772
-69.70876254625355,0.2973013309751393,-0.6970876254625356,-33.53598709230724,-25.584178305753056
-69.70876254625355,0.30101164285215015,-0.6970876254625356,-34.37826657863155,-25.638313991855618
-69.70876254625355,0.30472195472916097,-0.6970876254625356,-35.23099250258492,-25.682963247644288
-68.32088569478452,0.011607316445304631,-0.6832088569478452,-0.050744868670894124,1.7652589817693713
-68.32088569478452,0.015317628322315471,-0.6832088569478452,-0.08837135992276464,1.3803049347711203
-68.32088569478452,0.01902794019932631,-0.6832088569478452,-0.136367864453173,1.0366940021804871
-68.32088569478452,0.02273825207633715,-0.6832088569478452,-0.19473438226211925,0.7279486416508356
-68.32088569478452,0.02644856395334799,-0.6832088569478452,-0.26347091334960343,0.4482611717808349
-68.32088569478452,0.03015887583035883,-0.6832088569478452,-0.3425774577156254,0.19258792731124164
-68.32088569478452,0.03386918770736967,-0.6832088569478452,-0.4320540153601854,-0.04338266390739198
-68.32088569478452,0.03757949958438051,-0.6832088569478452,-0.5319005862832831,-0.2633274666826977
-68.32088569478452,0.04128981146139135,-0.6832088569478452,-0.6421171704849188,-0.47041229328455003
-68.32088569478452,0.04500012333840219,-0.6832088569478452,-0.7627037679650923,-0.6674199464536716
-68.32088569478452,0.04871043521541303,-0.6832088569478452,-0.8936603787238037,-0.856873084516454
-68.32088569478452,0.05242074709242387,-0.6832088569478452,-1.034987002761053,-1.0411505182643532
-68.32088569478452,0.05613105896943471,-0.6832088569478452,-1.1866836400768401,-1.2226008813081513
-68.32088569478452,0.05984137084644555,-0.6832088569478452,-1.348750290671165,-1.4036612108706557
-68.32088569478452,0.06355168272345639,-0.6832088569478452,-1.521186954544028,-1.5869904415107374
-68.32088569478452,0.06726199460046722,-0.6832088569478452,-1.7039936316954283,-1.775628943162126
-68.32088569478452,0.07097230647747807,-0.6832088569478452,-1.897170322125367,-1.9731934170439565
-68.32088569478452,0.0746826183544889,-0.6832088569478452,-2.1007170258338435,-2.184107588389127
-68.32088569478452,0.07839293023149975,-0.6832088569478452,-2.314633742820858,-2.413845018265986
-68.32088569478452,0.08210324210851058,-0.6832088569478452,-2.53892047308641,-2.6691078713153096
-68.32088569478452,0.08581355398552143,-0.6832088569478452,-2.7735772166305006,-2.9577710038191305
-68.32088569478452,0.08952386586253226,-0.6832088569478452,-3.018603973453128,-3.28829109189958
-68.32088569478452,0.09323417773954311,-0.6832088569478452,-3.274000743554294,-3.6681941782459986
-68.32088569478452,0.09694448961655394,-0.6832088569478452,-3.5397675269339977,-4.101423879699331
-68.32088569478452,0.10065480149356479,-0.6832088569478452,-3.8159043235922394,-4.585035398476187
-68.32088569478452,0.10436511337057562,-0.6832088569478452,-4.102411133529019,-5.106870421341762
-68.32088569478452,0.10807542524758647,-0.6832088569478452,-4.399287956744336,-5.646402539427498
-68.32088569478452,0.1117857371245973,-0.6832088569478452,-4.706534793238191,-6.17947164038447
-68.32088569478452,0.11549604900160815,-0.6832088569478452,-5.024151643010585,-6.684627952729825
-68.32088569478452,0.11920636087861898,-0.6832088569478452,-5.352138506061515,-7.147338177572658
-68.32088569478452,0.12291667275562983,-0.6832088569478452,-5.690495382390985,-7.560124120283003
-68.32088569478452,0.12662698463264066,-0.6832088569478452,-6.039222271998991,-7.919601822133584
-68.32088569478452,0.1303372965096515,-0.6832088569478452,-6.398319174885535,-8.222514191788132
-68.32088569478452,0.13404760838666235,-0.6832088569478452,-6.767786091050619,-8.46209896786052
-68.32088569478452,0.13775792026367317,-0.6832088569478452,-7.147623020494238,-8.625019866795077
-68.32088569478452,0.14146823214068402,-0.6832088569478452,-7.537829963216397,-8.688595943862861
-68.32088569478452,0.14517854401769487,-0.6832088569478452,-7.938406919217092,-8.618372187007443
-68.32088569478452,0.1488888558947057,-0.6832088569478452,-8.349353888496328,-8.367251358870627
-68.32088569478452,0.15259916777171653,-0.6832088569478452,-8.770670871054097,-7.881059675355091
-68.32088569478452,0.15630947964872738,-0.6832088569478452,-9.202357866890408,-7.153744638776942
-68.32088569478452,0.16001979152573823,-0.6832088569478452,-9.644414876005257,-7.026958530484338
-68.32088569478452,0.16373010340274907,-0.6832088569478452,-10.096841898398642,-13.570777463160384
-68.32088569478452,0.1674404152797599,-0.6832088569478452,-10.559638934070563,-17.981813055525443
-68.32088569478452,0.17115072715677074,-0.6832088569478452,-11.032805983021024,-16.961544943967848
-68.32088569478452,0.17486103903378158,-0.6832088569478452,-11.516343045250025,-15.559840070340302
-68.32088569478452,0.17857135091079243,-0.6832088569478452,-12.010250120757561,-14.373055246681897
-68.32088569478452,0.18228166278780325,-0.6832088569478452,-12.514527209543637,-13.479309570594484
-68.32088569478452,0.1859919746648141,-0.6832088569478452,-13.029174311608248,-12.901795540812586
-68.32088569478452,0.18970228654182494,-0.6832088569478452,-13.5541914269514,-12.672802345964335
-68.32088569478452,0.1934125984188358,-0.6832088569478452,-14.089578555573091,-12.852826275098117
-68.32088569478452,0.1971229102958466,-0.6832088569478452,-14.635335697473314,-13.484836069593381
-68.32088569478452,0.20083322217285746,-0.6832088569478452,-15.191462852652077,-14.474401388074668
-68.32088569478452,0.2045435340498683,-0.6832088569478452,-15.75796002110938,-15.539553449916045
-68.32088569478452,0.20825384592687915,-0.6832088569478452,-16.334827202845222,-16.387883496654993
-68.32088569478452,0.21196415780388997,-0.6832088569478452,-16.922064397859597,-16.911194640302792
-68.32088569478452,0.21567446968090082,-0.6832088569478452,-17.519671606152514,-17.16244849760241
-68.32088569478452,0.21938478155791166,-0.6832088569478452,-18.12764882772397,-17.245909886821714
