gCa_true,seed,gCa,ECa,sse_full,sse_v,chi2
2.0,1111,1.55,159.0,164.17920695160362,164.1437023561803,2340.1754698954333
2.0,1111,1.55,162.0,123.7964203745404,123.76765441206588,1893.534022026892
2.0,1111,1.55,165.0,91.07625823387582,91.05299554859646,1531.3140559388414
2.0,1111,1.55,168.0,66.21709238451604,66.19808053720229,1254.896863891763
2.0,1111,1.55,171.0,49.40355804504159,49.38752794997202,1065.6030157230655
2.0,1111,1.55,174.0,40.80217067691588,40.787837117471575,964.6741314188015
2.0,1111,1.55,177.0,40.557372762133774,40.543434968650196,953.2563965849713
2.0,1111,1.55,180.0,48.788651436140064,48.77379371483155,1032.3884110835456
2.0,1111,1.55,183.0,65.58861635383006,65.57150873736337,1202.993100602903
2.0,1111,1.55,186.0,91.02229484701839,91.00159374886384,1465.8745503222488
2.0,1111,1.55,189.0,125.12764294670814,125.10199178473137,1821.720242793432
2.0,1111,1.55,192.0,167.91715942708208,167.88518920607285,2271.1073695663963
2.0,1111,1.55,195.0,219.38065784663678,219.34098767311534,2814.5140923541117
2.0,1111,1.55,198.0,279.48905299285025,279.44029050075346,3452.335448577125
2.0,1111,1.55,201.0,348.19884292037557,348.1395846045624,4184.901390854655
2.0,1111,1.55,204.0,425.4571291926798,425.3859606351854,5012.497533694476
2.0,1111,1.55,207.0,511.20698711572885,511.12248310992084,5935.387086411994
2.0,1111,1.55,210.0,605.392935618145,605.2936601916026,6953.833348801666
2.0,1111,1.55,213.0,707.9659223000302,707.850428647815,8068.12030936488
2.0,1111,1.55,216.0,818.8879893171841,818.7548196629714,9278.571442607232
2.0,1111,1.55,219.0,938.1359517827476,937.9836371918796,10585.565157620616
2.0,1111,1.55,222.0,1065.7042514342509,1065.531311602873,11989.546163934252
2.0,1111,1.55,225.0,1201.606440468309,1201.4113835115604,13491.031800431956
2.0,1111,1.55,228.0,1345.8749868291823,1345.656309112694,15090.611169377273
2.0,1111,1.55,231.0,1498.560590059093,1498.3167760760032,16788.942468185116
2.0,1111,1.55,234.0,1659.7285724197545,1659.4580947918453,18586.737505735953
2.0,1111,1.55,237.0,1829.4558237090332,1829.157143243103,20484.750417945776
2.0,1111,1.55,240.0,2007.8242657833127,2007.4958317472428,22483.748168841124
2.0,1111,1.55,243.0,2194.916225294595,2194.5564757327506,24584.494208447388
2.0,1111,1.55,246.0,2390.80622254937,2390.4135848126543,26787.71303232318
2.0,1111,1.55,249.0,2595.5556330279283,2595.128524392882,29094.067882546868
2.0,1111,1.55,252.0,2809.205208326402,2808.7420367701734,31504.130025932893
2.0,1111,1.55,255.0,3031.769762594881,3031.2689276373903,34018.35646875842
2.0,1111,1.55,258.0,3263.233166121549,3262.6930597605115,36637.068383458594
2.0,1111,1.55,261.0,3503.545818117382,3502.9648257591293,39360.441289396425
2.0,1111,1.55,264.0,3752.6232618712506,3751.999763246285,42188.49898840409
2.0,1111,1.55,267.0,4010.346663673147,4009.6790336848344,45121.115548658694
2.0,1111,1.55,270.0,4276.565175845863,4275.851785393136,48158.022504733075
2.0,1111,1.55,273.0,4551.1009167506945,4550.340133288485,51298.83268040717
2.0,1111,1.55,276.0,4833.75515054802,4832.945338569861,54543.063622428934
2.0,1111,1.55,279.0,5124.315918258489,5123.45543954822,57890.16915675975
2.0,1111,1.55,282.0,5422.565971188006,5421.6531849183475,61339.571225523076
2.0,1111,1.55,285.0,5728.292936305957,5727.326198868739,64890.70393673054
2.0,1111,1.55,288.0,6041.297701112079,6040.27536581607,68543.04657231274
2.0,1111,1.55,291.0,6361.403264261391,6360.323680840338,72296.16153283224
2.0,1111,1.55,294.0,6688.462118581459,6687.323632641855,76149.72273398076
2.0,1111,1.55,297.0,7022.362612376275,7021.1635646929535,80103.54569619396
2.0,1111,1.55,300.0,7363.032899222419,7361.771625041549,84157.60328109504
2.0,1111,1.6,0.0,9662.96254849885,9661.271874795211,115179.92717997433
2.0,1111,1.6,3.0,9388.57656734944,9386.936304243201,111715.51875002703
2.0,1111,1.6,6.0,9116.222490951805,9114.63217210849,108286.0944082836
2.0,1111,1.6,9.0,8845.878465548549,8844.337612945068,104892.0397957799
2.0,1111,1.6,12.0,8577.521341097168,8576.029464854313,101533.74155467232
2.0,1111,1.6,15.0,8311.130419725465,8309.687017874932,98211.60272296864
2.0,1111,1.6,18.0,8046.690307603956,8045.294865820609,94926.05407793351
2.0,1111,1.6,21.0,7784.194778746495,7782.846769979853,91677.57119663426
2.0,1111,1.6,24.0,7523.6499129820095,7522.34879706028,88466.68648025916
2.0,1111,1.6,27.0,7265.076818529018,7263.822041726793,85294.00065958912
2.0,1111,1.6,30.0,7008.514882464022,7007.305877012306,82160.19562488607
2.0,1111,1.6,33.0,6754.023752862042,6752.859936432416,79066.04300885402
2.0,1111,1.6,36.0,6501.684884895327,6500.565660076939,76012.41018020024
2.0,1111,1.6,39.0,6251.602842324571,6250.527596077175,73000.26567548496
2.0,1111,1.6,42.0,6003.9060456223615,6002.8741487486,70030.68121646025
2.0,1111,1.6,45.0,5758.745697649092,5757.756504284986,67104.8281163782
2.0,1111,1.6,48.0,5516.295718786062,5515.348565890504,64223.97701632488
2.0,1111,1.6,51.0,5276.749905590664,5275.844112527892,61389.48480128579
2.0,1111,1.6,54.0,5040.319875338206,5039.454743494463,58602.786495033106
2.0,1111,1.6,57.0,4807.232350952456,4806.407163391613,55865.38440848964
2.0,1111,1.6,60.0,4577.7249044807,4576.938925707013,53178.82963865063
2.0,1111,1.6,63.0,4352.041330081703,4351.29380589627,50544.70232279182
2.0,1111,1.6,66.0,4130.42867391781,4129.718831278835,47964.60146940106
2.0,1111,1.6,69.0,3913.131486322443,3912.4585333665077,45440.11857537592
2.0,1111,1.6,72.0,3700.387958832068,3699.751084938164,42972.82292665293
2.0,1111,1.6,75.0,3492.425412611476,3491.823788564262,40564.24167771721
2.0,1111,1.6,78.0,3289.457046891272,3288.889825050715,38215.848611662455
2.0,1111,1.6,81.0,3091.678327022336,3091.1446416090835,35929.04684144928
2.0,1111,1.6,84.0,2899.2645746271305,2898.763542013311,33705.159752715226
2.0,1111,1.6,87.0,2712.3692432876105,2711.899962335071,31545.423595826698
2.0,1111,1.6,90.0,2531.1234720961625,2530.6850244646216,29450.986559255543
2.0,1111,1.6,93.0,2355.6356662129797,2355.2271166977434,27422.90569026397
2.0,1111,1.6,96.0,2185.9929090609617,2185.6133058895252,25462.153407447746
2.0,1111,1.6,99.0,2022.2629139402554,2021.9112890204003,23569.62569178216
2.0,1111,1.6,102.0,1864.496563697175,1864.1719328196439,21746.15214129091
2.0,1111,1.6,105.0,1712.7314992843098,1712.4328622604526,19992.51068604827
2.0,1111,1.6,108.0,1566.99617226624,1566.722512980098,18309.44457659687
2.0,1111,1.6,111.0,1427.3142866572343,1427.0645730423882,16697.680425090213
2.0,1111,1.6,114.0,1293.7095028520844,1293.4826867996594,15157.94657941531
2.0,1111,1.6,117.0,1166.210275351472,1166.0052925057378,13690.994403813616
2.0,1111,1.6,120.0,1044.8544655381604,1044.670235047904,12297.615523602652
2.0,1111,1.6,123.0,929.6934698901769,929.5288940894416,10978.659228649642
2.0,1111,1.6,126.0,820.796103847818,820.6500678886993,9735.047302217721
2.0,1111,1.6,129.0,718.2515169664307,718.122888398688,8567.787143931979
2.0,1111,1.6,132.0,622.1710225741974,622.0586509556555,7477.9767853345975
2.0,1111,1.6,135.0,532.689226529648,532.5919430130635,6466.810436095219
2.0,1111,1.6,138.0,449.9639328894941,449.88054984313817,5535.577402388564
2.0,1111,1.6,141.0,374.17451302362826,374.1038237181617,4685.6546149805445
2.0,1111,1.6,144.0,305.5194350656639,305.4602134311798,3918.4959557524653
2.0,1111,1.6,147.0,244.2127504423167,244.16375090808629,3235.617638928071
2.0,1111,1.6,150.0,190.4791838629898,190.4391413183827,2638.57711599153
2.0,1111,1.6,153.0,144.54894713759856,144.5165770084177,2128.9512397427593
2.0,1111,1.6,156.0,106.65174807531606,106.62574651560826,1708.311498945968
2.0,1111,1.6,159.0,77.01068757819012,76.9897317902812,1378.1982258937774
2.0,1111,1.6,162.0,55.836193139752844,55.8189418125196,1140.095118197847
2.0,1111,1.6,165.0,43.32047893044266,43.30557277714934,995.4062514134613
2.0,1111,1.6,168.0,39.63260610965062,39.618668498303364,945.4352008840058
2.0,1111,1.6,171.0,44.91458932604977,44.90022696707215,991.3688843433165
2.0,1111,1.6,174.0,59.27873199628397,59.262535672186985,1134.266328137635
2.0,1111,1.6,177.0,82.8062455601371,82.78679086777824,1375.05262480489
2.0,1111,1.6,180.0,115.54745510882066,115.52330317526352,1714.5199893658637
2.0,1111,1.6,183.0,157.5231880541659,157.49288621529803,2153.3327842804833
2.0,1111,1.6,186.0,208.72783590131084,208.68991829900543,2692.0405742818907
2.0,1111,1.6,189.0,269.13337075159836,269.0863588406591,3331.0943718414405
2.0,1111,1.6,192.0,338.694487343225,338.63689028794676,4070.86765717079
2.0,1111,1.6,195.0,417.35436653346915,417.28468148182577,4911.680138944646
2.0,1111,1.6,198.0,505.05089103328294,504.9676032703323,5853.823160039085
2.0,1111,1.6,201.0,601.72301614172,601.6245991267009,6897.585824985116
2.0,1111,1.6,204.0,707.3166664952096,707.2015817897078,8043.27944190279
2.0,1111,1.6,207.0,821.7901672856373,821.6568643998476,9291.259377109638
2.0,1111,1.6,210.0,945.1185601304147,944.9654763109871,10641.943150084378
2.0,1111,1.6,213.0,1077.2968999658913,1077.122459957785,12095.823586097182
2.0,1111,1.6,216.0,1218.3418899730873,1218.144505779038,13653.475867508392
2.0,1111,1.6,219.0,1368.291567679249,1368.0696383790519,15315.555998592612
2.0,1111,1.6,222.0,1527.2042143866236,1526.956126008467,17082.796609110803
2.0,1111,1.6,225.0,1695.1542141350544,1694.8783396622098,18955.98965186433
2.0,1111,1.6,228.0,1872.2273555325776,1871.922055041792,20935.966274261715
2.0,1111,1.6,231.0,2058.5145127826295,2058.1781337284647,23023.571937208548
2.0,1111,1.6,234.0,2254.1045234116023,2253.7354010454806,25219.637192084792
2.0,1111,1.6,237.0,2459.07563943636,2458.672097472341,27524.93973917366
2.0,1111,1.6,240.0,2673.4881971607538,2673.0485485099443,29940.176955365198
2.0,1111,1.6,243.0,2897.3774711539086,2896.9000188280374,32465.93438877393
2.0,1111,1.6,246.0,3130.7468505024344,3130.229888617259,35102.65746596469
2.0,1111,1.6,249.0,3373.563226230481,3373.0050410723884,37850.631863028466
2.0,1111,1.6,252.0,3625.7549439510763,3625.1538150163174,40709.97586213442
2.0,1111,1.6,255.0,3887.210820906031,3886.5650219041527,43680.63585335521
2.0,1111,1.6,258.0,4157.781481724932,4157.089281569967,46762.38883954616
2.0,1111,1.6,261.0,4437.284752017369,4436.544415528185,49954.869298866026
2.0,1111,1.6,264.0,4725.511262096368,4724.721050655341,53257.58743655353
2.0,1111,1.6,267.0,5022.233062555355,5021.391234467116,56669.96763219641
2.0,1111,1.6,270.0,5327.212987500593,5326.317798160429,60191.385783712234
2.0,1111,1.6,273.0,5640.215182415226,5639.2648842458275,63821.21198868184
2.0,1111,1.6,276.0,5961.0161349847385,5960.008977121418,67558.85789798752
2.0,1111,1.6,279.0,6289.414640240525,6288.348868024023,71403.81751250151
2.0,1111,1.6,282.0,6625.240848577299,6624.114702961959,75355.70284778724
2.0,1111,1.6,285.0,6968.364171072875,6967.17588784325,79414.28029301307
2.0,1111,1.6,288.0,7318.698471473959,7317.446280457123,83579.49164143986
2.0,1111,1.6,291.0,7676.2038918183325,7674.8860161592775,87851.46252407513
2.0,1111,1.6,294.0,8040.887569235901,8039.5022247333445,92230.5064574075
2.0,1111,1.6,297.0,8412.798683232377,8411.344077854075,96717.10632374191
2.0,1111,1.6,300.0,8792.022488727143,8790.496822383322,101311.88922248178
2.0,1111,1.65,0.0,9431.962948558896,9430.313545997431,112344.15680204178
2.0,1111,1.65,3.0,9151.105276503959,9149.507409052247,108804.54498032558
2.0,1111,1.65,6.0,8872.379647200309,8870.832809693717,105302.3938675735
2.0,1111,1.65,9.0,8595.760824015455,8594.264498336051,101838.1260833995
2.0,1111,1.65,12.0,8321.22593693763,8319.779591772236,98412.18066950413
2.0,1111,1.65,15.0,8048.758216316201,8047.361306820848,95025.02959101967
2.0,1111,1.65,18.0,7778.3507344734235,7777.002701911116,91677.19162194894
2.0,1111,1.65,21.0,7510.010725797123,7508.71099705752,88369.25188191542
2.0,1111,1.65,24.0,7243.762417619646,7242.510404738666,85101.872398243
2.0,1111,1.65,27.0,6979.650814267001,6978.4459138706125,81875.8075059388
2.0,1111,1.65,30.0,6717.743921643047,6716.585514366294,78691.91327412154
2.0,1111,1.65,33.0,6458.134494038283,6457.021943932607,75551.15439631215
2.0,1111,1.65,36.0,6200.941549823845,6199.874203740497,72454.610403235
2.0,1111,1.65,39.0,5946.3107055530745,5945.287892553663,69403.47601836982
2.0,1111,1.65,42.0,5694.413339685398,5693.43437047317,66399.05839281227
2.0,1111,1.65,45.0,5445.445661101618,5444.509827460024,63442.77345073394
2.0,1111,1.65,48.0,5199.6256944877505,5198.732268823134,60536.13181871391
2.0,1111,1.65,51.0,4957.190501868721,4956.338736802565,57680.72780488838
2.0,1111,1.65,54.0,4718.392824097096,4717.581952096912,54878.22614609343
2.0,1111,1.65,57.0,4483.495469797382,4482.724702965504,52130.33694387625
2.0,1111,1.65,60.0,4252.767061136418,4252.035591050636,49438.79895520235
2.0,1111,1.65,63.0,4026.477171926189,4025.784169542151,46805.36030397827
2.0,1111,1.65,66.0,3804.890231422231,3804.23484714559,44231.750956426804
2.0,1111,1.65,69.0,3588.261465849932,3587.6428296295217,41719.66778598937
2.0,1111,1.65,72.0,3376.8314308899958,3376.2486524419064,39270.75005499167
2.0,1111,1.65,75.0,3170.822528832502,3170.274697891238,36886.567017717294
2.0,1111,1.65,78.0,2970.4357331092524,2969.921919747887,34568.602936303396
2.0,1111,1.65,81.0,2775.8479907464916,2775.3672457288053,32318.246937106614
2.0,1111,1.65,84.0,2587.2108561969576,2586.762211375377,30136.78608305439
2.0,1111,1.65,87.0,2404.6508062165726,2404.233274863415,28025.409044006254
2.0,1111,1.65,90.0,2228.2694426536027,2227.8820198278263,25985.204700552513
2.0,1111,1.65,93.0,2058.146000339964,2057.7876631788426,24017.173747505494
2.0,1111,1.65,96.0,1894.3398866434768,1894.0095946144993,22122.23810190421
2.0,1111,1.65,99.0,1736.8947605466658,1736.5914556066884,20301.258638090152
2.0,1111,1.65,102.0,1585.8432063135033,1585.5658129777971,18555.054376708606
2.0,1111,1.65,105.0,1441.211570223806,1440.9589955656195,16884.42144752187
2.0,1111,1.65,108.0,1303.0254761770834,1302.796609730715,15290.155426100511
2.0,1111,1.65,111.0,1171.315638739858,1171.1093522750793,13773.076582729078
2.0,1111,1.65,114.0,1046.1229494285242,1045.9380966778235,12334.048818006986
2.0,1111,1.65,117.0,927.5034411237298,927.3388574244817,10974.000453846762
2.0,1111,1.65,120.0,815.5329014339919,815.3874032982736,9693.942843921359
2.0,1111,1.65,123.0,710.3098597429891,710.1822444217148,8494.981362284727
2.0,1111,1.65,126.0,611.958129861548,611.8471748633925,7378.326603729706
2.0,1111,1.65,129.0,520.6277209787213,520.5321836282131,6345.2963485443315
2.0,1111,1.65,132.0,436.49463134665507,436.4132483592346,5397.315028929013
2.0,1111,1.65,135.0,359.75881186710467,359.6902990069708,4535.904305085251
2.0,1111,1.65,138.0,290.64108287893816,290.5841347016189,3762.669816014306
2.0,1111,1.65,141.0,229.37870337354946,229.33199307292531,3079.282651105377
2.0,1111,1.65,144.0,176.21966111775868,176.1818405091679,2487.4549805789347
2.0,1111,1.65,147.0,131.41630729848237,131.3860069421493,1988.9132409073595
2.0,1111,1.65,150.0,95.21824106262568,95.19407052942877,1585.368501919747
2.0,1111,1.65,153.0,67.8655000656344,67.84604833090668,1278.4881024799092
2.0,1111,1.65,156.0,49.581390387335006,49.565226374667276,1069.8652300069316
2.0,1111,1.65,159.0,40.56642792974218,40.55210115974974,960.9937886460422
2.0,1111,1.65,162.0,40.99305682162673,40.97909814906823,953.2462959195059
2.0,1111,1.65,165.0,51.00171629885222,50.98663871506497,1047.857346074503
2.0,1111,1.65,168.0,70.6984233617604,70.68072282521473,1245.913376901635
2.0,1111,1.65,171.0,100.1540996450444,100.13225590703452,1548.3497406594681
2.0,1111,1.65,174.0,139.40554943359155,139.37802682467765,1955.9545230759722
2.0,1111,1.65,177.0,188.45816336303827,188.4234115061901,2469.379616003381
2.0,1111,1.65,180.0,247.29011153875632,247.24656596597399,3089.157723965216
2.0,1111,1.65,183.0,315.8579150783019,315.8039977208182,3815.725474209288
2.0,1111,1.65,186.0,394.10289087692803,394.03701042250094,4649.449655153649
2.0,1111,1.65,189.0,481.9582149267809,481.87876703211015,5590.656248153893
2.0,1111,1.65,192.0,579.3563029537352,579.2616703232242,6639.66058981261
2.0,1111,1.65,195.0,686.2358877486099,686.1244400802726,7796.796670292154
2.0,1111,1.65,198.0,802.5484366619677,802.4185304862193,9062.443420699896
2.0,1111,1.65,201.0,928.2634005837643,928.1133790457444,10437.045772896952
2.0,1111,1.65,204.0,1063.372332375563,1063.2005249589845,11921.132094782746
2.0,1111,1.65,207.0,1207.8910343127409,1207.6957565736984,13515.322742270975
2.0,1111,1.65,210.0,1361.8594568546996,1361.639010204687,15220.329745993891
2.0,1111,1.65,213.0,1525.340443042852,1525.0931146035055,17036.951705201136
2.0,1111,1.65,216.0,1698.415167201846,1698.139229806053,18966.054884706296
2.0,1111,1.65,219.0,1881.1776583575681,1880.871370704053,21008.549798835058
2.0,1111,1.65,222.0,2073.7274357648325,2073.3890427424294,23165.362095506887
2.0,1111,1.65,225.0,2276.161269642802,2275.78900282174,25437.39842990346
2.0,1111,1.65,228.0,2488.562782209866,2488.1548606011374,27825.50151777141
2.0,1111,1.65,231.0,2710.9951201745935,2710.5497510759906,30330.421631738747
2.0,1111,1.65,234.0,2943.491528304632,2943.0069083403105,32952.77652295981
2.0,1111,1.65,237.0,3186.0482937703096,3185.522610039051,35693.02154790792
2.0,1111,1.65,240.0,3438.6198811600584,3438.051312437527,38551.42930532958
2.0,1111,1.65,243.0,3701.1169091727534,3700.503627077346,41528.08192005903
2.0,1111,1.65,246.0,3973.4056776070133,3972.7458477117693,44622.86852686213
2.0,1111,1.65,249.0,4255.310885086187,4254.602667980664,47835.49363605524
2.0,1111,1.65,252.0,4546.622061662071,4545.863613703182,51165.507388087244
2.0,1111,1.65,255.0,4847.101543980604,4846.29101791713,54612.33578306933
2.0,1111,1.65,258.0,5156.494781340479,5155.630326639123,58175.323533581744
2.0,1111,1.65,261.0,5474.541461110278,5473.621224048183,61853.77909600471
2.0,1111,1.65,264.0,5800.988806516271,5800.01092994977,65647.03145492425
2.0,1111,1.65,267.0,6135.603159720842,6134.565782650824,69554.47662287088
2.0,1111,1.65,270.0,6478.181595580277,6477.082852490984,73575.6268341159
2.0,1111,1.65,273.0,6828.561556225557,6827.399576328473,77710.14868563517
2.0,1111,1.65,276.0,7186.628302997053,7185.401209325997,81957.89811144007
2.0,1111,1.65,279.0,7552.318982862063,7551.024891404192,86318.9369973835
2.0,1111,1.65,282.0,7925.624019473225,7924.26103840088,90793.53873948287
2.0,1111,1.65,285.0,8306.582747263988,8305.148976313645,95382.17448912078
2.0,1111,1.65,288.0,8695.278502978974,8693.77203309313,100085.49099802853
2.0,1111,1.65,291.0,9091.826743396714,9090.245656625986,104904.26582979475
2.0,1111,1.65,294.0,9496.363009743673,9494.705379498546,109839.35665491867
2.0,1111,1.65,297.0,9909.026084829724,9907.289976534163,114891.6319993879
2.0,1111,1.65,300.0,10329.94262095473,10328.126092964269,120061.90865394828
2.0,1111,1.7,0.0,9202.870650500596,9201.262129733319,109536.52776603786
2.0,1111,1.7,3.0,8915.637067777954,8914.081172890617,105923.84591554146
2.0,1111,1.7,6.0,8630.634922100877,8629.131106956285,102351.19981248297
2.0,1111,1.7,9.0,8347.838809090501,8346.386513192258,98819.06555621381
2.0,1111,1.7,12.0,8067.229830868333,8065.828478998617,95327.95447444559
2.0,1111,1.7,15.0,7788.799733486374,7787.44873530279,91878.42890127606
2.0,1111,1.7,18.0,7512.555885253204,7511.254634746491,88471.1249988988
2.0,1111,1.7,21.0,7238.524784920427,7237.272659886417,85106.76460529778
2.0,1111,1.7,24.0,6966.7561404883945,6965.552501897854,81786.17334354401
2.0,1111,1.7,27.0,6697.325578506679,6696.169769852181,78510.29130054456
2.0,1111,1.7,30.0,6430.336609104951,6429.22795573952,75280.18081158256
2.0,1111,1.7,33.0,6165.922285225321,6164.860093662917,72097.03351974316
2.0,1111,1.7,36.0,5904.245403199376,5903.228960465431,68962.16974910782
2.0,1111,1.7,39.0,5645.497569918519,5644.52614290691,65877.03570794775
2.0,1111,1.7,42.0,5389.897658687353,5388.970493550999,62843.19699229843
2.0,1111,1.7,45.0,5137.688478496979,5136.804800144183,59862.3232454259
2.0,1111,1.7,48.0,4889.133196777873,4888.292208433491,56936.17388058797
2.0,1111,1.7,51.0,4644.511164053487,4643.712046871217,54066.58153286579
2.0,1111,1.7,54.0,4404.11148200653,4403.3533948763,51255.42258481688
2.0,1111,1.7,57.0,4168.227883450324,4167.509962811699,48504.59949533731
2.0,1111,1.7,60.0,3937.153084912101,3936.4744447298085,45816.01475193642
2.0,1111,1.7,63.0,3711.171757551709,3710.531489420413,43191.54146837262
2.0,1111,1.7,66.0,3490.5558455065216,3489.953018796242,40633.00574821455
2.0,1111,1.7,69.0,3275.559251722724,3274.9929138349125,38142.16364417035
2.0,1111,1.7,72.0,3066.4133595795424,3065.8825362930143,35720.68215968587
2.0,1111,1.7,75.0,2863.3238282013594,2862.827524049897,33370.1264401882
2.0,1111,1.7,78.0,2666.4688486620034,2666.006047324944,31091.953364318637
2.0,1111,1.7,81.0,2475.9976747093974,2475.567339474541,28887.502685467945
2.0,1111,1.7,84.0,2292.0317813528886,2291.6328554563183,26758.0059847053
2.0,1111,1.7,87.0,2114.666123241109,2114.29753026791,24704.58800983662
2.0,1111,1.7,90.0,1943.9724901691156,1943.6331343301433,22728.282684700436
2.0,1111,1.7,93.0,1780.003344252348,1779.6921105996494,20830.048219976034
2.0,1111,1.7,96.0,1622.7969544842872,1622.5127090495719,19010.787316213184
2.0,1111,1.7,99.0,1472.383345506824,1472.1249352820294,17271.373802461683
2.0,1111,1.7,102.0,1328.7902503375442,1328.5565032010654,15612.674483665613
2.0,1111,1.7,105.0,1192.0496580008148,1191.839382503944,14035.577201762859
2.0,1111,1.7,108.0,1062.2040254318208,1062.016010496501,12541.015367902075
2.0,1111,1.7,111.0,939.3120661080559,939.1450806336428,11129.991817549031
2.0,1111,1.7,114.0,823.4540261954257,823.3068185915118,9803.599758183851
2.0,1111,1.7,117.0,714.735576792899,714.6068744750565,8563.03816932457
2.0,1111,1.7,120.0,613.290407711462,613.1789165802984,7409.621959909646
2.0,1111,1.7,123.0,519.2817279542779,519.1861318881147,6344.787307346521
2.0,1111,1.7,126.0,432.9018827742297,432.8208431536385,5370.089862455786
2.0,1111,1.7,129.0,354.3700158198164,354.3021711461665,4487.194044275131
2.0,1111,1.7,132.0,283.9284596390941,283.8724252509854,3697.857563116605
2.0,1111,1.7,135.0,221.83745923042923,221.79182714515156,3003.909291836955
2.0,1111,1.7,138.0,168.3685738824853,168.33191279190507,2407.2212043192767
2.0,1111,1.7,141.0,123.79710444333446,123.76795987661468,1909.6764441489615
2.0,1111,1.7,144.0,88.3939502310622,88.37084487940007,1513.1354173791192
2.0,1111,1.7,147.0,62.41763252061719,62.39906671019028,1219.4025605739296
2.0,1111,1.7,150.0,46.10624462653193,46.09069695985018,1030.1922052354928
2.0,1111,1.7,153.0,39.670649365283076,39.656577477466605,947.1003710257944
2.0,1111,1.7,156.0,43.288762659472084,43.274604069339745,971.5807763424799
2.0,1111,1.7,159.0,57.10154620085062,57.08571922449924,1104.9280477574237
2.0,1111,1.7,162.0,81.21082665822362,81.19173134553759,1348.2682986779798
2.0,1111,1.7,165.0,115.67929340824239,115.65531245269221,1702.5592425938473
2.0,1111,1.7,168.0,160.53228748048141,160.50178707689733,2168.596856115328
2.0,1111,1.7,171.0,215.76182359062554,215.72315418813142,2747.032333965888
2.0,1111,1.7,174.0,281.3321067839975,281.2836037149348,3438.394461911797
2.0,1111,1.7,177.0,357.18649036490734,357.1264743224478,4243.118156410756
2.0,1111,1.7,180.0,443.2553801048343,443.182157459238,5161.57690344775
2.0,1111,1.7,183.0,539.4645886958805,539.3764516483487,6194.11695904753
2.0,1111,1.7,186.0,645.743841982167,645.6390685614498,7341.092410315978
2.0,1111,1.7,189.0,762.0343469645544,761.9112008974638,8602.896123646213
2.0,1111,1.7,192.0,888.2956631416199,888.1523936171395,9979.987903873269
2.0,1111,1.7,195.0,1024.5107377512138,1024.3455791309316,11472.915178204135
2.0,1111,1.7,198.0,1170.6892410251305,1170.5004125389394,13082.326572270857
2.0,1111,1.7,201.0,1326.868238848831,1326.6539443288814,14808.974831091999
2.0,1111,1.7,204.0,1493.111019668893,1492.8694473629093,16653.71205917898
2.0,1111,1.7,207.0,1669.5025676872633,1669.231890227682,18617.47090647215
2.0,1111,1.7,210.0,1856.1438277277675,1855.8422022619473,20701.2401697824
2.0,1111,1.7,213.0,2053.143004340597,2052.8085728690266,22906.030238828615
2.0,1111,1.7,216.0,2260.6064857474134,2260.2373756646925,25232.834645194795
2.0,1111,1.7,219.0,2478.627186161209,2478.2215110524617,27682.58176137428
2.0,1111,1.7,222.0,2707.275286684347,2706.831147293142,30256.096360894375
2.0,1111,1.7,225.0,2946.5879386455035,2946.1034240244717,32954.0569233332
2.0,1111,1.7,228.0,3196.560840973413,3196.034029772062,35776.95982604025
2.0,1111,1.7,231.0,3457.142658544719,3456.571620359714,38725.09592247416
2.0,1111,1.7,234.0,3728.232729415806,3727.615526099308,41798.54172706535
2.0,1111,1.7,237.0,4009.680806087231,4009.0154929876376,44997.1576957344
2.0,1111,1.7,240.0,4301.29061279877,4300.575239923708,48320.60008299639
2.0,1111,1.7,243.0,4602.827388213301,4602.0600010497255,51768.35557953903
2.0,1111,1.7,246.0,4914.02782402458,4913.2064641968345,55339.77949384949
2.0,1111,1.7,249.0,5234.611924666004,5233.734630229114,59034.14576724724
2.0,1111,1.7,252.0,5564.2965976396945,5563.361403116037,62850.701298650325
2.0,1111,1.7,255.0,5902.810706658162,5901.815642714571,66788.73044227179
2.0,1111,1.7,258.0,6249.908205833591,6248.85129869651,70847.60811095954
2.0,1111,1.7,261.0,6605.381426631271,6604.260697350697,75026.85427233356
2.0,1111,1.7,264.0,6969.071180473294,6967.88464395225,79326.17837497006
2.0,1111,1.7,267.0,7340.874329867537,7339.619993870293,83745.51099871771
2.0,1111,1.7,270.0,7720.746506414704,7719.422370636067,88285.01667727475
2.0,1111,1.7,273.0,8108.701904099263,8107.305959378826,92945.09286466424
2.0,1111,1.7,276.0,8504.807657540807,8503.3378852388,97726.35224029902
2.0,1111,1.7,279.0,8909.174124823305,8907.628496606529,102629.57949479198
2.0,1111,1.7,282.0,9321.941078222937,9320.317556140766,107655.67890882274
2.0,1111,1.7,285.0,9743.260148122012,9741.556685140744,112805.60079785423
2.0,1111,1.7,288.0,10173.277445233709,10171.491986123727,118080.27130952464
2.0,1111,1.7,291.0,10612.113587284339,10610.244069930915,123480.50581908824
2.0,1111,1.7,294.0,11059.845301079991,11057.889658056889,129006.93688875923
2.0,1111,1.7,297.0,11516.489932481341,11514.446092881497,134659.9438951369
2.0,1111,1.7,300.0,11981.994127380325,11979.860018727077,140439.60644076398
2.0,1111,1.75,0.0,8975.655733900247,8974.0877016781,106757.07457954493
2.0,1111,1.75,3.0,8682.138216411524,8680.623866468957,103073.46546354365
