model,observed,gCa,noise_level,t_train_end,seed,window,metric,value
UDE,full,2.0,0.02,30.0,5555,common_eval,spike_mean_abs_dev_ms,0.0
UDE,full,2.0,0.02,30.0,5555,common_eval,spike_count_diff,0.0
UDE,full,2.0,0.02,30.0,5555,common_eval,rollout_horizon_ms,70.0
UDE,voltage,2.0,0.02,30.0,1111,train,V_rmse,0.13258156440161345
UDE,voltage,2.0,0.02,30.0,1111,train,m_rmse,0.0008721806393932822
UDE,voltage,2.0,0.02,30.0,1111,train,h_rmse,0.00042722358290500054
UDE,voltage,2.0,0.02,30.0,1111,train,n_rmse,0.00037240100934051416
UDE,voltage,2.0,0.02,30.0,1111,train,p_rmse,0.0008085797515735756
UDE,voltage,2.0,0.02,30.0,1111,train,s_rmse,0.0002479306320871875
UDE,voltage,2.0,0.02,30.0,1111,train,gate_rmse_mean,0.000545663123059912
UDE,voltage,2.0,0.02,30.0,1111,train,V_rmse_vs_noisy,0.4928824983899607
UDE,voltage,2.0,0.02,30.0,1111,train,ICa_rmse,1.0029564629040681
UDE,voltage,2.0,0.02,30.0,1111,train,ICa_rmse_norm,0.10767137024799507
UDE,voltage,2.0,0.02,30.0,1111,forecast,V_rmse,0.1376583736495682
UDE,voltage,2.0,0.02,30.0,1111,forecast,m_rmse,0.0009095284609865759
UDE,voltage,2.0,0.02,30.0,1111,forecast,h_rmse,0.0004785849545998278
UDE,voltage,2.0,0.02,30.0,1111,forecast,n_rmse,0.0004003416883103063
UDE,voltage,2.0,0.02,30.0,1111,forecast,p_rmse,0.0008990488125831687
UDE,voltage,2.0,0.02,30.0,1111,forecast,s_rmse,0.0002566765099445177
UDE,voltage,2.0,0.02,30.0,1111,forecast,gate_rmse_mean,0.0005888360852848793
UDE,voltage,2.0,0.02,30.0,1111,forecast,V_rmse_vs_noisy,0.53963348463171
UDE,voltage,2.0,0.02,30.0,1111,forecast,ICa_rmse,0.8062987156889558
UDE,voltage,2.0,0.02,30.0,1111,forecast,ICa_rmse_norm,0.09516400741499247
UDE,voltage,2.0,0.02,30.0,1111,common_eval,V_rmse,0.1383516874799557
UDE,voltage,2.0,0.02,30.0,1111,common_eval,m_rmse,0.0009182223395805696
UDE,voltage,2.0,0.02,30.0,1111,common_eval,h_rmse,0.00046096468418272384
UDE,voltage,2.0,0.02,30.0,1111,common_eval,n_rmse,0.0003990621132439385
UDE,voltage,2.0,0.02,30.0,1111,common_eval,p_rmse,0.0008570679454585125
UDE,voltage,2.0,0.02,30.0,1111,common_eval,s_rmse,0.00026685715714529836
UDE,voltage,2.0,0.02,30.0,1111,common_eval,gate_rmse_mean,0.0005804348479222085
UDE,voltage,2.0,0.02,30.0,1111,common_eval,V_rmse_vs_noisy,0.5299263873334901
UDE,voltage,2.0,0.02,30.0,1111,common_eval,ICa_rmse,0.8309393556629723
UDE,voltage,2.0,0.02,30.0,1111,common_eval,ICa_rmse_norm,0.09448385017655282
UDE,voltage,2.0,0.02,30.0,1111,forecast,spike_mean_abs_dev_ms,0.0
UDE,voltage,2.0,0.02,30.0,1111,forecast,spike_count_diff,0.0
UDE,voltage,2.0,0.02,30.0,1111,forecast,rollout_horizon_ms,70.0
UDE,voltage,2.0,0.02,30.0,1111,common_eval,spike_mean_abs_dev_ms,0.0
UDE,voltage,2.0,0.02,30.0,1111,common_eval,spike_count_diff,0.0
UDE,voltage,2.0,0.02,30.0,1111,common_eval,rollout_horizon_ms,70.0
UDE,voltage,2.0,0.02,30.0,2222,train,V_rmse,0.13815696779006395
UDE,voltage,2.0,0.02,30.0,2222,train,m_rmse,0.001398245436274491
UDE,voltage,2.0,0.02,30.0,2222,train,h_rmse,0.0003948009526259327
UDE,voltage,2.0,0.02,30.0,2222,train,n_rmse,0.0005624482130389154
UDE,voltage,2.0,0.02,30.0,2222,train,p_rmse,0.0010888067351726796
UDE,voltage,2.0,0.02,30.0,2222,train,s_rmse,0.0004480246504649765
UDE,voltage,2.0,0.02,30.0,2222,train,gate_rmse_mean,0.0007784651975153991
UDE,voltage,2.0,0.02,30.0,2222,train,V_rmse_vs_noisy,0.48370037254177556
UDE,voltage,2.0,0.02,30.0,2222,train,ICa_rmse,2.3363235024808295
UDE,voltage,2.0,0.02,30.0,2222,train,ICa_rmse_norm,0.25081363165687787
UDE,voltage,2.0,0.02,30.0,2222,forecast,V_rmse,0.2087214753253426
UDE,voltage,2.0,0.02,30.0,2222,forecast,m_rmse,0.0015750560156111064
UDE,voltage,2.0,0.02,30.0,2222,forecast,h_rmse,0.0005161901065898209
UDE,voltage,2.0,0.02,30.0,2222,forecast,n_rmse,0.000678079127887121
UDE,voltage,2.0,0.02,30.0,2222,forecast,p_rmse,0.0009532787135053641
UDE,voltage,2.0,0.02,30.0,2222,forecast,s_rmse,0.00045543811215966427
UDE,voltage,2.0,0.02,30.0,2222,forecast,gate_rmse_mean,0.0008356084151506153
UDE,voltage,2.0,0.02,30.0,2222,forecast,V_rmse_vs_noisy,0.5387178546607484
UDE,voltage,2.0,0.02,30.0,2222,forecast,ICa_rmse,2.034409666523312
UDE,voltage,2.0,0.02,30.0,2222,forecast,ICa_rmse_norm,0.24011271855335867
UDE,voltage,2.0,0.02,30.0,2222,common_eval,V_rmse,0.2220818260043121
UDE,voltage,2.0,0.02,30.0,2222,common_eval,m_rmse,0.001704695094387177
UDE,voltage,2.0,0.02,30.0,2222,common_eval,h_rmse,0.0005440887916670861
UDE,voltage,2.0,0.02,30.0,2222,common_eval,n_rmse,0.0007209415443499605
UDE,voltage,2.0,0.02,30.0,2222,common_eval,p_rmse,0.0010112958172284504
UDE,voltage,2.0,0.02,30.0,2222,common_eval,s_rmse,0.00048341698525151874
UDE,voltage,2.0,0.02,30.0,2222,common_eval,gate_rmse_mean,0.0008928876465768386
UDE,voltage,2.0,0.02,30.0,2222,common_eval,V_rmse_vs_noisy,0.5391484695107165
UDE,voltage,2.0,0.02,30.0,2222,common_eval,ICa_rmse,2.149488166054517
UDE,voltage,2.0,0.02,30.0,2222,common_eval,ICa_rmse_norm,0.24441244292217884
UDE,voltage,2.0,0.02,30.0,2222,forecast,spike_mean_abs_dev_ms,0.0
UDE,voltage,2.0,0.02,30.0,2222,forecast,spike_count_diff,0.0
UDE,voltage,2.0,0.02,30.0,2222,forecast,rollout_horizon_ms,70.0
UDE,voltage,2.0,0.02,30.0,2222,common_eval,spike_mean_abs_dev_ms,0.0
UDE,voltage,2.0,0.02,30.0,2222,common_eval,spike_count_diff,0.0
UDE,voltage,2.0,0.02,30.0,2222,common_eval,rollout_horizon_ms,70.0
UDE,voltage,2.0,0.02,30.0,3333,train,V_rmse,0.1718096834806279
UDE,voltage,2.0,0.02,30.0,3333,train,m_rmse,0.0020595120438502315
UDE,voltage,2.0,0.02,30.0,3333,train,h_rmse,0.0007716163388488595
UDE,voltage,2.0,0.02,30.0,3333,train,n_rmse,0.00046971830500119524
UDE,voltage,2.0,0.02,30.0,3333,train,p_rmse,0.0019034319116909546
UDE,voltage,2.0,0.02,30.0,3333,train,s_rmse,0.00023276949432002054
UDE,voltage,2.0,0.02,30.0,3333,train,gate_rmse_mean,0.0010874096187422524
UDE,voltage,2.0,0.02,30.0,3333,train,V_rmse_vs_noisy,0.48982709334725966
UDE,voltage,2.0,0.02,30.0,3333,train,ICa_rmse,1.3343293995963843
UDE,voltage,2.0,0.02,30.0,3333,train,ICa_rmse_norm,0.1432455745892821
UDE,voltage,2.0,0.02,30.0,3333,forecast,V_rmse,0.2623626280122422
UDE,voltage,2.0,0.02,30.0,3333,forecast,m_rmse,0.001995632840798719
UDE,voltage,2.0,0.02,30.0,3333,forecast,h_rmse,0.0007395638307876483
UDE,voltage,2.0,0.02,30.0,3333,forecast,n_rmse,0.0005444538690185956
UDE,voltage,2.0,0.02,30.0,3333,forecast,p_rmse,0.0013307900005871329
UDE,voltage,2.0,0.02,30.0,3333,forecast,s_rmse,0.0003560167606224581
UDE,voltage,2.0,0.02,30.0,3333,forecast,gate_rmse_mean,0.0009932914603629109
UDE,voltage,2.0,0.02,30.0,3333,forecast,V_rmse_vs_noisy,0.5745136056659553
UDE,voltage,2.0,0.02,30.0,3333,forecast,ICa_rmse,1.2017830277023847
UDE,voltage,2.0,0.02,30.0,3333,forecast,ICa_rmse_norm,0.14184133837018384
UDE,voltage,2.0,0.02,30.0,3333,common_eval,V_rmse,0.2895121981065865
UDE,voltage,2.0,0.02,30.0,3333,common_eval,m_rmse,0.0021762129939003967
UDE,voltage,2.0,0.02,30.0,3333,common_eval,h_rmse,0.0007130288661704397
UDE,voltage,2.0,0.02,30.0,3333,common_eval,n_rmse,0.0005718428704487994
UDE,voltage,2.0,0.02,30.0,3333,common_eval,p_rmse,0.0012593957669144202
UDE,voltage,2.0,0.02,30.0,3333,common_eval,s_rmse,0.00040191677484156753
UDE,voltage,2.0,0.02,30.0,3333,common_eval,gate_rmse_mean,0.0010244794544551246
UDE,voltage,2.0,0.02,30.0,3333,common_eval,V_rmse_vs_noisy,0.5822026524452314
UDE,voltage,2.0,0.02,30.0,3333,common_eval,ICa_rmse,1.2648207562620721
UDE,voltage,2.0,0.02,30.0,3333,common_eval,ICa_rmse_norm,0.1438193220966308
UDE,voltage,2.0,0.02,30.0,3333,forecast,spike_mean_abs_dev_ms,0.0
UDE,voltage,2.0,0.02,30.0,3333,forecast,spike_count_diff,0.0
UDE,voltage,2.0,0.02,30.0,3333,forecast,rollout_horizon_ms,70.0
UDE,voltage,2.0,0.02,30.0,3333,common_eval,spike_mean_abs_dev_ms,0.0
UDE,voltage,2.0,0.02,30.0,3333,common_eval,spike_count_diff,0.0
UDE,voltage,2.0,0.02,30.0,3333,common_eval,rollout_horizon_ms,70.0
UDE,voltage,2.0,0.02,30.0,4444,train,V_rmse,0.08989366629012444
UDE,voltage,2.0,0.02,30.0,4444,train,m_rmse,0.0007742122901028777
UDE,voltage,2.0,0.02,30.0,4444,train,h_rmse,0.00033226710708811645
UDE,voltage,2.0,0.02,30.0,4444,train,n_rmse,0.0002973307756551579
UDE,voltage,2.0,0.02,30.0,4444,train,p_rmse,0.0005313298376649538
UDE,voltage,2.0,0.02,30.0,4444,train,s_rmse,0.00013561258556331102
UDE,voltage,2.0,0.02,30.0,4444,train,gate_rmse_mean,0.00041415051921488334
