gCa_true,seed,gCa,ECa,sse_full,sse_v,chi2
0.4,1111,0.0,240.0,723.3732959238112,723.2512855452284,8141.066110306967
0.4,1111,0.0,243.0,723.3732959238112,723.2512855452284,8141.066110306967
0.4,1111,0.0,246.0,723.3732959238112,723.2512855452284,8141.066110306967
0.4,1111,0.0,249.0,723.3732959238112,723.2512855452284,8141.066110306967
0.4,1111,0.0,252.0,723.3732959238112,723.2512855452284,8141.066110306967
0.4,1111,0.0,255.0,723.3732959238112,723.2512855452284,8141.066110306967
0.4,1111,0.0,258.0,723.3732959238112,723.2512855452284,8141.066110306967
0.4,1111,0.0,261.0,723.3732959238112,723.2512855452284,8141.066110306967
0.4,1111,0.0,264.0,723.3732959238112,723.2512855452284,8141.066110306967
0.4,1111,0.0,267.0,723.3732959238112,723.2512855452284,8141.066110306967
0.4,1111,0.0,270.0,723.3732959238112,723.2512855452284,8141.066110306967
0.4,1111,0.0,273.0,723.3732959238112,723.2512855452284,8141.066110306967
0.4,1111,0.0,276.0,723.3732959238112,723.2512855452284,8141.066110306967
0.4,1111,0.0,279.0,723.3732959238112,723.2512855452284,8141.066110306967
0.4,1111,0.0,282.0,723.3732959238112,723.2512855452284,8141.066110306967
0.4,1111,0.0,285.0,723.3732959238112,723.2512855452284,8141.066110306967
0.4,1111,0.0,288.0,723.3732959238112,723.2512855452284,8141.066110306967
0.4,1111,0.0,291.0,723.3732959238112,723.2512855452284,8141.066110306967
0.4,1111,0.0,294.0,723.3732959238112,723.2512855452284,8141.066110306967
0.4,1111,0.0,297.0,723.3732959238112,723.2512855452284,8141.066110306967
0.4,1111,0.0,300.0,723.3732959238112,723.2512855452284,8141.066110306967
0.4,1111,0.05,0.0,657.8046171800545,657.6927948570627,7451.421579203533
0.4,1111,0.05,3.0,655.5264021491625,655.4149467474323,7426.572395313243
0.4,1111,0.05,6.0,653.2517745054633,653.1406854009821,7401.766215190744
0.4,1111,0.05,9.0,650.9807366754195,650.870013243609,7377.003064247032
0.4,1111,0.05,12.0,648.7132899380929,648.6029315539491,7352.282961319897
0.4,1111,0.05,15.0,646.4494381637813,646.3394442019608,7327.605932214591
0.4,1111,0.05,18.0,644.1891842832902,644.0795541180648,7302.972000458166
0.4,1111,0.05,21.0,641.9325312246699,641.823264229929,7278.381189571943
0.4,1111,0.05,24.0,639.6794819373476,639.5705774865958,7253.833523172408
0.4,1111,0.05,27.0,637.4300393731473,637.3214968395039,7229.329024871848
0.4,1111,0.05,30.0,635.1842064983294,635.0760252545306,7204.867718340006
0.4,1111,0.05,33.0,632.9419862846194,632.834165703015,7180.4496272776405
0.4,1111,0.05,36.0,630.70338171849,630.5959211710465,7156.074775433339
0.4,1111,0.05,39.0,628.4683237718397,628.3612226309576,7131.742961481565
0.4,1111,0.05,42.0,626.2369582777069,626.1302159137547,7107.454655826642
0.4,1111,0.05,45.0,624.0092177013524,623.9028334851314,7083.209661862135
0.4,1111,0.05,48.0,621.7851050765681,621.6790783784935,7059.008003535991
0.4,1111,0.05,51.0,619.5646234478006,619.4589536379019,7034.849704817881
0.4,1111,0.05,54.0,617.3477758505201,617.24246229844,7010.734789660211
0.4,1111,0.05,57.0,615.1345653471618,615.029607422157,6986.6632821129615
0.4,1111,0.05,60.0,612.9249949998281,612.8203920707683,6962.635206225507
0.4,1111,0.05,63.0,610.7190678833551,610.6148193187233,6938.650586107196
0.4,1111,0.05,66.0,608.516787077619,608.4128922455114,6914.709445869209
0.4,1111,0.05,69.0,606.3181556715926,606.2146139397184,6890.811809672722
0.4,1111,0.05,72.0,604.1231767725363,604.0199875082167,6866.957701752457
0.4,1111,0.05,75.0,601.9318534829138,601.8290160530833,6843.147146314102
0.4,1111,0.05,78.0,599.7441889212486,599.6417026924536,6819.380167638548
0.4,1111,0.05,81.0,597.560186203719,597.4580505421179,6795.656789989903
0.4,1111,0.05,84.0,595.3798484710695,595.2780627424364,6771.977037667016
0.4,1111,0.05,87.0,593.2031780994997,593.1017416695271,6748.340925921701
0.4,1111,0.05,90.0,591.0301799858792,590.9290922192627,6724.748497992357
0.4,1111,0.05,93.0,588.8608562633517,588.7601165246967,6701.199768512244
0.4,1111,0.05,96.0,586.6952101004862,586.5948177540108,6677.6947619611965
0.4,1111,0.05,99.0,584.5332446372221,584.4331990467556,6654.233502715519
0.4,1111,0.05,102.0,582.3749630358825,582.2752635648663,6630.816015213956
0.4,1111,0.05,105.0,580.2203684880992,580.1210144995865,6607.442324016141
0.4,1111,0.05,108.0,578.0694641798913,577.9704550365456,6584.1124536745665
0.4,1111,0.05,111.0,575.9222532991387,575.8235883632336,6560.826428760066
0.4,1111,0.05,114.0,573.7787390698646,573.680417703285,6537.584273969229
0.4,1111,0.05,117.0,571.6389246909159,571.5409462551557,6514.386013914514
0.4,1111,0.05,120.0,569.5028133921397,569.4051772483044,6491.231673315881
0.4,1111,0.05,123.0,567.3704084060771,567.2731139148808,6468.121276909739
0.4,1111,0.05,126.0,565.2417314532443,565.1447779743354,6445.054943086424
0.4,1111,0.05,129.0,563.1167467325865,563.0201336266069,6422.0325017767145
0.4,1111,0.05,132.0,560.9954783283176,560.8992049547968,6399.054080165097
0.4,1111,0.05,135.0,558.8779295227625,558.7819952408412,6376.119703154553
0.4,1111,0.05,138.0,556.7641036334072,556.6685078018326,6353.2293958083355
0.4,1111,0.05,141.0,554.6540039739878,554.5587459511169,6330.383183169519
0.4,1111,0.05,144.0,552.5476338843541,552.45271302815,6307.581090390217
0.4,1111,0.05,147.0,550.4449967077021,550.3504123757357,6284.8231426501325
0.4,1111,0.05,150.0,548.3460958022231,548.2518473516724,6262.109365177977
0.4,1111,0.05,153.0,546.2509345504391,546.1570213380904,6239.439783256135
0.4,1111,0.05,156.0,544.1595176308992,544.0659390133367,6216.814422437637
0.4,1111,0.05,159.0,542.0718460559472,541.9786013890014,6194.233307844715
0.4,1111,0.05,162.0,539.9879242614943,539.8950129007727,6171.696464665747
0.4,1111,0.05,165.0,537.9077556504343,537.8151769511518,6149.203918278313
0.4,1111,0.05,168.0,535.8313436146725,535.7390969316506,6126.7556940587265
0.4,1111,0.05,171.0,533.7586915407919,533.6667762284569,6104.351817390496
0.4,1111,0.05,174.0,531.689797736359,531.5982131491173,6081.992285492506
0.4,1111,0.05,177.0,529.6246771116979,529.5334226027848,6059.677185603902
0.4,1111,0.05,180.0,527.5633266121972,527.4724015348568,6037.4065093528925
0.4,1111,0.05,183.0,525.5057496832941,525.4151533903765,6015.180282309877
0.4,1111,0.05,186.0,523.451949776816,523.3616816207774,5992.9985300654225
0.4,1111,0.05,189.0,521.401928875387,521.3119882079095,5970.861281609162
0.4,1111,0.05,192.0,519.3556932437028,519.266079416852,5948.768554844717
0.4,1111,0.05,195.0,517.313245058283,517.223957423332,5926.7203798965575
0.4,1111,0.05,198.0,515.2745877880011,515.1856256958259,5904.716782468284
0.4,1111,0.05,201.0,513.2397249339414,513.1510877350228,5882.757788361959
0.4,1111,0.05,204.0,511.20865998231255,511.12034702673094,5860.843423392738
0.4,1111,0.05,207.0,509.18139646206953,509.09340709951346,5838.973713408757
0.4,1111,0.05,210.0,507.1579378810019,507.0702714607595,5817.148684316582
0.4,1111,0.05,213.0,505.13828776906337,505.0509436400274,5795.368362009894
0.4,1111,0.05,216.0,503.12244965907604,503.03542716974044,5773.63277245268
0.4,1111,0.05,219.0,501.11042824245186,501.02372674065447,5751.941952093259
0.4,1111,0.05,222.0,499.10222464726695,499.01584348094246,5730.295906133031
0.4,1111,0.05,225.0,497.0978436986594,497.01178221511407,5708.694670839962
0.4,1111,0.05,228.0,495.09728895824486,495.011546504387,5687.1382722713815
0.4,1111,0.05,231.0,493.1005640062953,493.01513992863585,5665.62673652643
0.4,1111,0.05,234.0,491.1076724298228,491.02256607447544,5644.160089751198
0.4,1111,0.05,237.0,489.1186178220281,489.03382853470794,5622.738358106341
0.4,1111,0.05,240.0,487.1334037818386,487.04893090786464,5601.361567786331
0.4,1111,0.05,243.0,485.1520339227484,485.06787680704,5580.02974503599
0.4,1111,0.05,246.0,483.1745118557359,483.09066984281486,5558.7429160947495
0.4,1111,0.05,249.0,481.20084120559216,481.1173136395823,5537.5011072567395
0.4,1111,0.05,252.0,479.2310255931035,479.14781181773054,5516.304344802878
0.4,1111,0.05,255.0,477.26506867523517,477.18216803382495,5495.15265514303
0.4,1111,0.05,258.0,475.3029740778698,475.22038591335087,5474.046064579709
0.4,1111,0.05,261.0,473.34474546598625,473.2624691208877,5452.984599560009
0.4,1111,0.05,264.0,471.3903864917673,471.30842130821907,5431.968286499181
0.4,1111,0.05,267.0,469.43990082435505,469.3582461440884,5410.997151868692
0.4,1111,0.05,270.0,467.49329216055565,467.4119473249005,5390.071222235418
0.4,1111,0.05,273.0,465.55056414770735,465.4695284975961,5369.190524016734
0.4,1111,0.05,276.0,463.61172050976523,463.53099338572946,5348.355083876169
0.4,1111,0.05,279.0,461.6767649345899,461.59634567676164,5327.564928367967
0.4,1111,0.05,282.0,459.7457011497271,459.6655890978372,5306.820084182857
0.4,1111,0.05,285.0,457.8185328477825,457.7387273411635,5286.120577893964
0.4,1111,0.05,288.0,455.89525732155994,455.81575770155973,5265.466312983876
0.4,1111,0.05,291.0,453.97589177898055,453.89669738168794,5244.857565039318
0.4,1111,0.05,294.0,452.0604329550077,451.98154311855075,5224.294235297745
0.4,1111,0.05,297.0,450.1488845881115,450.07029865021724,5203.776350517382
0.4,1111,0.05,300.0,448.2412504253176,448.16296772331225,5183.303937487062
0.4,1111,0.1,0.0,595.2228648126172,595.1207487964082,6794.619815311002
0.4,1111,0.1,3.0,590.8791467412727,590.7777291462113,6747.3437939513
0.4,1111,0.1,6.0,586.5500844414828,586.4493627335004,6700.242124087786
0.4,1111,0.1,9.0,582.2357033503313,582.1356749922517,6653.3150016171885
0.4,1111,0.1,12.0,577.9360290643422,577.8366915158788,6606.562623090359
0.4,1111,0.1,15.0,573.6510873273753,573.5524380451285,6559.985185626177
0.4,1111,0.1,18.0,569.3809051378502,569.2829415755333,6513.582885487238
0.4,1111,0.1,21.0,565.1255067517054,565.0282263594514,6467.355925340478
0.4,1111,0.1,24.0,560.8849189142096,560.7883191392547,6421.304500848912
0.4,1111,0.1,27.0,556.659167921281,556.5632462077349,6375.4288113723505
0.4,1111,0.1,30.0,552.4482802748878,552.3530340637318,6329.729057014385
0.4,1111,0.1,33.0,548.2522828787629,548.1577096078419,6284.2054393939825
0.4,1111,0.1,36.0,544.0712025628435,543.9772996668657,6238.85815994696
0.4,1111,0.1,39.0,539.9050681343343,539.8118330450782,6193.68742233322
0.4,1111,0.1,42.0,535.7539035675663,535.6613337133135,6148.693426178085
0.4,1111,0.1,45.0,531.6177373175187,531.5258301235726,6103.876375035838
0.4,1111,0.1,48.0,527.4965885590449,527.4053414461748,6059.236517164847
0.4,1111,0.1,51.0,523.3904980301843,523.299908418973,6014.773952019697
0.4,1111,0.1,54.0,519.2994871870904,519.2095524932205,5970.488943531586
0.4,1111,0.1,57.0,515.2235863430502,515.1343039795055,5926.381695107699
0.4,1111,0.1,60.0,511.162863287161,511.07423066217905,5882.452567850051
0.4,1111,0.1,63.0,507.1172633860789,507.02927790704405,5838.701471323049
0.4,1111,0.1,66.0,503.0868553647229,502.9995144349049,5795.12875217001
0.4,1111,0.1,69.0,499.0716687621634,498.984969781401,5751.734629000561
0.4,1111,0.1,72.0,495.07172725337887,494.9856676186491,5708.519284583954
0.4,1111,0.1,75.0,491.0870619519662,491.0016390570053,5665.482938259257
0.4,1111,0.1,78.0,487.11767171113263,487.03288294757095,5622.625685813815
0.4,1111,0.1,81.0,483.16365281692504,483.0794955709758,5579.947990357455
0.4,1111,0.1,84.0,479.2249952991224,479.1414669549536,5537.449916596138
0.4,1111,0.1,87.0,475.3017320177337,475.2188299568659,5495.131676864224
0.4,1111,0.1,90.0,471.3938877739815,471.3116093737503,5452.993489719884
0.4,1111,0.1,93.0,467.5014939695234,467.41983660452894,5411.035562665444
0.4,1111,0.1,96.0,463.6245798931069,463.54354093547846,5369.2580901907595
0.4,1111,0.1,99.0,459.76317542324153,459.68275224079,5327.66131374504
0.4,1111,0.1,102.0,455.9173092685815,455.8374992263932,5286.245430864792
0.4,1111,0.1,105.0,452.08701262208655,452.00781308200595,5245.010660533776
0.4,1111,0.1,108.0,448.272316090533,448.1937244111846,5203.957219236739
0.4,1111,0.1,111.0,444.4732494362265,444.39526297304326,5163.085319985185
0.4,1111,0.1,114.0,440.68984247479676,440.61245858002565,5122.395175917753
0.4,1111,0.1,117.0,436.92212526752127,436.8453412902121,5081.887001241724
0.4,1111,0.1,120.0,433.17012803116324,433.09394131716545,5041.561010769355
0.4,1111,0.1,123.0,429.4338651948358,429.35827308757865,5001.417360385031
0.4,1111,0.1,126.0,425.7133989544212,425.6383987926375,4961.4563826305775
0.4,1111,0.1,129.0,422.00874475463615,421.93433387453786,4921.678239377459
0.4,1111,0.1,132.0,418.31993347328756,418.2461092078717,4882.083148131689
0.4,1111,0.1,135.0,414.64699610510684,414.5737557841528,4842.671326840076
0.4,1111,0.1,138.0,410.9899636998942,410.9173046499741,4803.44299345249
0.4,1111,0.1,141.0,407.3488674508571,407.27678699532515,4764.398366673522
0.4,1111,0.1,144.0,403.7237386595535,403.65223411853657,4725.537665776492
0.4,1111,0.1,147.0,400.1146087524865,400.04367744288777,4686.861110425933
0.4,1111,0.1,150.0,396.52150929656636,396.45114853205826,4648.368920926503
0.4,1111,0.1,153.0,392.9444719001894,392.8746789912078,4610.061317873408
0.4,1111,0.1,156.0,389.38352826299075,389.3143005167309,4571.938522280444
0.4,1111,0.1,159.0,385.8387101499582,385.77004487036817,4534.0007555344555
0.4,1111,0.1,162.0,382.3100482778684,382.2419427652336,4496.248245809219
0.4,1111,0.1,165.0,378.7975780442675,378.7300295963858,4458.681208051493
0.4,1111,0.1,168.0,375.3013303251938,375.2343362362902,4421.299868757718
0.4,1111,0.1,171.0,371.8213374664351,371.7548950275023,4384.104450987178
0.4,1111,0.1,174.0,368.35763172632335,368.29173822501394,4347.095180219457
0.4,1111,0.1,177.0,364.91024570092935,364.8448984216785,4310.272280081736
0.4,1111,0.1,180.0,361.47921196158154,361.4144081856744,4273.6359723813775
0.4,1111,0.1,183.0,358.06456300368046,358.0003000091256,4237.186481843913
0.4,1111,0.1,186.0,354.6662954570596,354.6025705211098,4200.9238057374205
0.4,1111,0.1,189.0,351.2845100191765,351.2213204108977,4164.848608558118
0.4,1111,0.1,192.0,347.9192076433766,347.8565506309977,4128.960904162826
0.4,1111,0.1,195.0,344.57042151412753,344.50829436263365,4093.2609189573395
0.4,1111,0.1,198.0,341.2381849526317,341.1765849237529,4057.748880087538
0.4,1111,0.1,201.0,337.9225315619653,337.86145591415874,4022.4250160708966
0.4,1111,0.1,204.0,334.6234936757152,334.56293966392315,3987.289556793049
0.4,1111,0.1,207.0,331.34110690565154,331.2810717820193,3952.342726258872
0.4,1111,0.1,210.0,328.075404630706,328.0158856438426,3917.5847585293914
0.4,1111,0.1,213.0,324.8264206701246,324.76741506535296,3883.0158834191884
0.4,1111,0.1,216.0,321.59418822241304,321.53569324196695,3848.6363235035356
0.4,1111,0.1,219.0,318.37873948527044,318.3207523674839,3814.4463180453504
0.4,1111,0.1,222.0,315.1801112300167,315.12262921066457,3780.4460887709874
0.4,1111,0.1,225.0,311.99833505073775,311.9413553621388,3746.6358619514044
0.4,1111,0.1,228.0,308.83345641657513,308.77697628594154,3713.0159703083027
0.4,1111,0.1,231.0,305.68548245320966,305.62949910790536,3679.586432490623
0.4,1111,0.1,234.0,302.55446174087695,302.4989724033986,3646.34758400335
0.4,1111,0.1,237.0,299.440428406797,299.3854302963859,3613.2996549376085
0.4,1111,0.1,240.0,296.343416808639,296.2889071412404,3580.442877223591
0.4,1111,0.1,243.0,293.2634614045546,293.20943739281813,3547.7774830895182
0.4,1111,0.1,246.0,290.2005967317231,290.1470555850049,3515.30370502479
0.4,1111,0.1,249.0,287.15485734128515,287.10179626565076,3483.0217755087965
0.4,1111,0.1,252.0,284.12627784572,284.0736940439448,3450.9319272373755
0.4,1111,0.1,255.0,281.11487281162823,281.0627634849328,3419.034263785781
0.4,1111,0.1,258.0,278.1207168292393,278.0690791720681,3387.3292763687514
0.4,1111,0.1,261.0,275.1438245338423,275.09265573910983,3355.817067863007
0.4,1111,0.1,264.0,272.18423165686676,272.13352891133104,3324.4979868798055
0.4,1111,0.1,267.0,269.24197487963903,269.1917353728036,3293.372040664868
0.4,1111,0.1,270.0,266.31707959762986,266.26730051238127,3262.4395547076288
0.4,1111,0.1,273.0,263.40958738743836,263.3602659035531,3231.7007809752586
0.4,1111,0.1,276.0,260.51953326787964,260.4706665618408,3201.1559536722443
0.4,1111,0.1,279.0,257.646952295959,257.59853754095695,3170.80530715327
0.4,1111,0.1,282.0,254.79187967463966,254.7439140405712,3140.6490763102197
0.4,1111,0.1,285.0,251.9543505984063,251.90683125187323,3110.6874960487185
0.4,1111,0.1,288.0,249.1344002989992,249.08732440330755,3080.9208014370033
0.4,1111,0.1,291.0,246.3320640398351,246.28542875499488,3051.3492276750944
0.4,1111,0.1,294.0,243.54737711382222,243.501179596547,3021.9730101048067
0.4,1111,0.1,297.0,240.78037504677758,240.73461245048284,2992.792384799479
0.4,1111,0.1,300.0,238.03109334660346,237.98576282140692,2963.8075879021058
0.4,1111,0.15,0.0,535.671913390798,535.5790174248574,6170.950357736265
0.4,1111,0.15,3.0,529.4814260801503,529.3895239718285,6103.711469295969
0.4,1111,0.15,6.0,523.324677025526,523.233762988214,6036.870368842175
0.4,1111,0.15,9.0,517.2017572117398,517.1118254491789,5970.427717335144
0.4,1111,0.15,12.0,511.1127285688142,511.0237732723241,5904.384168790069
0.4,1111,0.15,15.0,505.05776234455215,504.9697776956994,5838.740603854204
0.4,1111,0.15,18.0,499.0369161963543,498.94989636597234,5773.497619453159
0.4,1111,0.15,21.0,493.05028547679365,492.964224625268,5708.655908171284
0.4,1111,0.15,24.0,487.0979704124978,487.01286268924395,5644.216193811223
0.4,1111,0.15,27.0,481.18005961700186,481.0958991605682,5580.179154630049
0.4,1111,0.15,30.0,475.29665630677596,475.2134372457511,5516.545500436803
0.4,1111,0.15,33.0,469.44785298802617,469.36556943934147,5453.315942679627
0.4,1111,0.15,36.0,463.6337510275311,463.5523970985562,5390.49117470871
0.4,1111,0.15,39.0,457.8544491252413,457.7740189115834,5328.071933807403
0.4,1111,0.15,42.0,452.11004844939896,452.0305360362199,5266.058932371478
0.4,1111,0.15,45.0,446.40065173700117,446.3220511986308,5204.452897922357
0.4,1111,0.15,48.0,440.7263277061618,440.648633105763,5143.254493575437
0.4,1111,0.15,51.0,435.08723906876446,435.01044445971735,5082.464540041069
0.4,1111,0.15,54.0,429.48345847869643,429.40755790305593,5022.083718048702
0.4,1111,0.15,57.0,423.91508904261946,423.8400765316229,4962.112756623812
0.4,1111,0.15,60.0,418.3822344575779,418.3081040316384,4902.552387045501
0.4,1111,0.15,63.0,412.88501227718734,412.81175794519703,4843.4033936272945
0.4,1111,0.15,66.0,407.4234995482045,407.35111530954737,4784.666407380445
0.4,1111,0.15,69.0,401.9978153201058,401.9262951627237,4726.342215709996
0.4,1111,0.15,72.0,396.6080655035919,396.53740340465123,4668.43155655263
0.4,1111,0.15,75.0,391.2543569141062,391.1845468399459,4610.9351722978545
0.4,1111,0.15,78.0,385.9367944482697,385.867830353765,4553.853814300212
0.4,1111,0.15,81.0,380.65548911119606,380.58736494090647,4497.188226425294
0.4,1111,0.15,84.0,375.41054960031147,375.34325928808846,4440.939154921356
0.4,1111,0.15,87.0,370.2020810924685,370.1356185604489,4385.107358680021
0.4,1111,0.15,90.0,365.03019854842233,364.96455770836934,4329.693596798454
0.4,1111,0.15,93.0,359.89500496369646,359.8301797161673,4274.698608060731
0.4,1111,0.15,96.0,354.7966143394398,354.73259857412273,4220.123160749484
0.4,1111,0.15,99.0,349.7351378169556,349.6719254125572,4165.968016254322
0.4,1111,0.15,102.0,344.7107261655827,344.64831098759424,4112.234141643008
0.4,1111,0.15,105.0,339.7234120780545,339.6617879852432,4058.9218952815004
0.4,1111,0.15,108.0,334.77334498126896,334.7125058194649,4006.0322325945567
0.4,1111,0.15,111.0,329.86063717671755,329.8005767807711,3953.5659191170066
0.4,1111,0.15,114.0,324.9854013297166,324.9261135234915,3901.523721824098
0.4,1111,0.15,117.0,320.14775078812636,320.0892293844781,3849.906410672549
0.4,1111,0.15,120.0,315.34779924888,315.29003804964896,3798.7147570150682
0.4,1111,0.15,123.0,310.58566077310206,310.5286535691119,3747.949533580676
0.4,1111,0.15,126.0,305.8614497176801,305.80519028873175,3697.6115143173465
0.4,1111,0.15,129.0,301.1752803952725,301.11976251013675,3647.7014732044704
0.4,1111,0.15,132.0,296.52726853430494,296.4724859507095,3598.2201896305824
0.4,1111,0.15,135.0,291.9175345157494,291.8634809807925,3549.168449046401
0.4,1111,0.15,138.0,287.3461841505277,287.29285339947245,3500.5470156283104
0.4,1111,0.15,141.0,282.8133381327909,282.76072389023756,3452.356676944255
0.4,1111,0.15,144.0,278.3191129115724,278.26720889107213,3404.598215208997
0.4,1111,0.15,147.0,273.86362083076347,273.8124207346585,3357.272402369313
0.4,1111,0.15,150.0,269.4470075922989,269.3965051133225,3310.380061960228
0.4,1111,0.15,153.0,265.0693503975791,265.0195392148709,3263.9219544683347
0.4,1111,0.15,156.0,260.73077341417167,260.6816471970393,3217.8988308524613
